"92917",3.40,2.60,2.00,1.60,2.20,2.20,2.00,1.80,3.20,2.80,2.00,2.40,1.40,0.80,1.60,1.00,1.40,0.80,1.80,1.80,1.20,0.80,1.60,1.80,1.00,0.40,1.00,0.20,1.00,0.60,1.00,0.60,2.40,2.20,2.40,2.00,2.20,1.60,1.20,0.80,1.60,1.60,2.00,1.40,1.20,0.80,1.80,1.60,1.80,1.40,1.40,1.00,2.80,2.40,1.20,0.40,1.00,0.00,2.20,2.40,4.20,3.80,4.20,3.80,3.40,3.40,2.20,2.00,2.00,2.20,1.20,1.20,1.40,1.00,1.20,1.00,1.40,0.80,1.60,1.40,1.80,1.40,1.40,1.00,1.60,0.80,1.00,0.00,1.40,0.80,1.00,0.40
"92921",4.00,2.66,2.33,1.83,3.50,2.50,1.83,1.33,3.00,2.33,3.16,2.00,2.66,1.83,2.00,1.66,2.16,2.00,3.33,2.83,1.33,0.50,1.66,0.83,1.00,0.33,1.16,0.50,1.16,0.66,1.16,0.33,3.66,2.33,3.50,2.16,3.33,2.16,1.50,0.83,1.50,1.00,2.66,2.00,1.66,1.16,3.33,2.33,2.50,1.83,2.00,1.50,3.66,2.33,4.16,2.50,1.00,0.00,4.66,2.33,4.33,3.00,4.66,3.33,4.83,3.00,3.00,2.16,3.16,2.33,2.16,1.50,2.50,1.66,3.16,2.66,2.50,2.16,2.83,2.16,2.83,2.00,2.00,1.66,2.16,1.50,1.00,0.33,2.33,1.16,1.33,0.66
"92923",3.50,3.16,2.16,2.00,2.66,2.16,2.00,1.83,2.50,2.33,2.16,1.83,2.00,1.66,1.66,1.16,1.83,1.50,3.00,2.33,1.00,0.50,1.66,1.00,1.00,0.33,1.16,0.83,1.16,0.66,1.00,0.16,2.83,2.16,2.83,2.00,2.83,2.00,1.33,1.00,1.33,0.83,1.66,1.66,1.66,1.00,2.00,1.50,1.50,1.33,1.83,1.66,2.50,2.00,1.50,1.00,1.00,0.00,2.16,1.66,3.00,3.16,3.00,3.16,2.83,3.16,2.83,3.16,1.66,1.83,2.66,3.00,1.33,0.66,1.16,1.16,1.16,0.66,1.66,1.00,1.33,0.83,1.16,0.66,1.50,1.16,1.00,0.16,1.00,0.33,1.00,0.16
"92926",2.40,1.80,2.40,1.80,2.20,2.20,1.60,1.40,2.60,2.00,1.80,1.60,2.40,1.80,1.60,1.20,1.00,0.80,2.60,1.40,1.20,0.60,2.40,1.80,1.20,0.40,1.20,0.40,1.20,0.40,1.20,0.40,2.80,2.40,2.40,1.80,1.80,1.40,1.20,0.80,1.60,1.20,1.80,1.40,1.60,1.20,2.20,1.60,1.60,1.00,1.80,1.40,3.00,2.80,2.80,2.60,1.00,0.00,2.60,2.00,3.40,2.80,4.20,3.00,2.80,2.80,3.00,2.80,2.40,2.40,2.60,2.20,1.80,1.40,2.40,2.20,2.00,1.60,2.00,1.40,2.20,1.40,2.00,1.20,1.60,1.40,1.00,0.20,1.40,0.60,1.00,0.20
"92928",2.83,2.33,1.83,1.83,3.33,2.66,2.00,1.66,3.66,2.33,4.16,2.66,2.33,2.00,2.00,1.83,1.83,2.16,3.83,2.66,1.33,0.50,1.83,1.16,1.00,0.16,1.00,0.00,1.16,0.33,1.16,0.16,3.66,2.66,3.16,2.33,3.66,2.33,1.50,0.83,2.16,1.66,2.83,2.33,1.66,0.83,3.50,2.66,2.66,2.00,2.50,1.83,3.50,2.50,3.33,2.16,1.00,0.00,4.16,3.00,4.83,4.00,4.83,3.83,4.16,3.50,4.33,3.33,3.66,2.83,4.50,3.50,2.16,1.50,2.50,2.16,2.16,1.50,3.16,2.33,3.33,2.16,2.33,1.83,1.83,1.16,1.16,0.50,2.33,1.50,1.33,0.83
"92932",2.83,2.33,2.33,1.83,3.16,2.33,1.83,1.50,2.33,1.66,3.33,2.50,2.50,1.83,1.66,1.50,1.83,1.50,3.33,2.33,1.00,0.16,1.50,1.00,1.00,0.00,1.16,0.33,1.16,1.00,1.00,0.00,3.50,2.83,2.83,2.33,2.66,2.66,1.50,1.16,2.33,1.33,2.16,1.66,1.50,1.00,2.83,2.50,2.50,1.83,1.66,1.00,3.16,2.33,1.33,0.33,1.00,0.00,3.83,2.83,4.33,3.66,4.33,3.83,4.50,4.33,2.00,1.50,2.50,2.00,1.33,0.66,2.33,1.83,3.16,2.66,1.83,1.33,2.66,2.00,2.66,2.50,2.00,1.33,1.83,1.33,1.00,0.00,2.00,1.00,1.00,0.16
"92935",4.50,3.83,3.50,2.66,4.00,3.16,3.33,3.16,4.33,3.66,4.83,3.83,3.33,2.66,3.33,2.50,3.33,3.16,3.66,3.33,2.33,2.00,3.33,3.00,1.83,1.00,1.33,0.83,2.00,2.00,1.00,0.33,4.00,3.00,4.16,2.33,3.50,2.33,1.66,1.50,2.33,2.00,3.16,2.66,2.50,1.83,3.66,2.66,2.16,1.50,2.00,1.33,4.00,3.00,1.66,1.83,1.00,0.16,4.83,3.66,4.83,4.66,5.00,4.00,4.83,3.83,4.33,3.00,4.16,2.50,4.00,2.83,3.00,2.33,3.00,2.66,3.16,2.66,3.50,2.66,3.83,3.00,3.16,2.66,3.33,3.00,1.00,0.66,2.33,2.16,4.33,3.16
"92938",2.60,2.60,2.00,2.00,2.60,2.40,2.40,1.80,2.60,2.60,3.60,3.20,1.60,1.00,1.40,1.00,1.40,1.00,1.80,1.60,1.00,0.80,1.80,2.20,1.00,0.40,1.00,0.40,1.00,0.40,1.20,0.60,2.20,2.60,2.60,2.40,2.00,2.00,1.40,1.00,1.80,1.40,1.80,1.20,1.60,1.00,1.80,1.40,1.40,1.00,1.40,1.00,2.80,2.40,1.40,1.20,1.00,0.00,2.80,3.00,4.40,4.20,4.40,4.00,3.20,3.40,2.60,2.80,2.60,2.60,2.20,2.60,1.40,1.20,1.60,1.40,1.20,0.80,2.20,1.60,2.20,1.60,1.40,1.00,1.60,0.80,1.00,0.00,1.20,0.40,1.00,0.20
"92941A",3.00,2.60,2.00,1.40,2.00,1.60,1.40,1.00,2.60,2.00,1.20,0.80,2.00,1.40,1.60,1.20,1.40,1.00,2.00,1.00,1.00,0.20,1.80,1.20,1.20,0.40,1.20,0.40,1.20,0.80,1.00,0.20,2.60,1.80,2.20,1.60,2.20,1.20,1.40,0.80,1.60,1.20,1.60,1.20,1.40,0.80,2.00,1.40,1.40,0.80,1.80,1.20,3.00,2.60,2.60,1.80,1.00,0.00,2.00,1.40,3.80,3.20,4.20,3.60,4.00,3.00,3.40,2.60,2.00,1.80,2.40,2.20,1.60,1.00,1.60,1.40,1.60,1.20,1.60,1.20,2.00,1.20,1.40,0.60,1.20,0.80,1.00,0.20,1.40,0.80,1.00,0.20
"92941B",1.60,1.60,2.40,2.20,1.60,1.40,1.80,1.20,2.00,2.20,1.40,0.80,2.40,2.40,1.60,1.80,2.00,1.80,2.00,1.20,1.00,0.40,2.40,2.00,1.20,0.40,1.20,0.40,1.20,0.60,1.00,0.20,2.20,1.60,2.20,2.00,2.40,1.60,1.40,1.20,1.80,1.20,2.00,1.40,1.40,0.80,1.80,1.20,2.20,1.60,2.00,1.60,3.60,3.00,1.80,1.60,1.00,0.00,2.00,1.60,3.40,2.80,3.60,2.80,3.60,2.80,3.20,2.60,1.80,1.60,2.00,2.00,1.60,1.40,2.00,1.60,1.60,1.20,2.00,1.40,2.00,1.80,1.60,1.20,1.40,1.00,1.00,0.40,1.60,0.80,1.00,0.20
"92941D",2.60,2.40,2.00,1.80,2.00,1.60,2.20,1.80,2.80,2.80,2.00,1.40,2.20,2.00,1.60,1.40,1.40,1.00,1.60,1.00,1.20,0.40,1.60,1.40,1.20,0.60,1.20,0.60,1.40,1.00,1.20,0.40,2.60,1.80,2.60,1.80,2.60,1.60,1.20,0.80,1.60,1.00,1.60,1.20,1.20,0.80,1.80,1.40,1.80,1.00,1.60,1.20,2.80,2.60,2.00,1.80,1.00,0.00,2.00,1.40,2.80,3.00,3.80,3.40,4.00,3.20,3.20,2.60,2.00,1.40,2.40,1.80,1.60,1.20,1.60,1.60,1.60,1.20,1.80,1.40,2.00,1.80,1.40,0.60,1.80,1.40,1.20,0.40,1.60,1.00,1.80,1.00
"92944",3.16,2.50,3.00,2.33,2.33,1.83,2.16,1.33,2.66,2.33,1.50,1.00,1.16,0.33,1.33,0.66,1.66,1.33,2.16,2.00,1.33,0.33,1.33,0.66,1.16,0.33,1.33,0.33,1.16,0.33,1.33,0.33,2.33,2.00,2.00,1.83,2.16,1.50,1.50,1.00,1.16,0.50,1.16,0.50,1.00,0.33,1.33,0.50,1.66,0.83,2.00,1.16,2.66,2.16,3.00,2.16,1.00,0.00,1.66,1.00,3.83,3.16,3.83,3.16,4.00,3.50,2.66,2.16,2.16,2.16,1.66,1.50,1.50,0.66,1.33,0.66,1.16,0.66,1.50,1.16,1.33,0.83,1.33,0.83,1.33,0.66,1.00,0.33,1.33,0.66,1.16,0.33
"92947",2.20,2.20,1.60,1.40,2.00,1.40,1.60,1.40,1.80,1.80,1.20,0.40,1.20,0.80,1.40,1.00,1.60,1.00,2.60,2.00,1.00,0.60,1.20,1.20,1.00,0.20,1.00,0.20,1.00,0.00,1.00,0.80,1.60,1.40,2.20,2.00,2.40,1.80,1.20,1.00,1.60,1.20,2.00,1.40,1.40,1.20,2.00,1.60,1.80,1.40,1.60,1.40,3.40,2.20,1.00,0.40,1.00,0.00,1.20,0.60,1.60,1.40,3.20,2.80,2.40,2.00,2.00,2.00,1.40,1.40,1.20,0.80,1.20,0.80,1.00,0.60,1.00,0.40,1.60,1.40,1.80,1.60,1.20,0.60,1.60,0.80,1.00,0.00,1.00,0.40,1.00,0.00
"92951",2.60,2.00,2.20,1.80,2.20,1.60,2.00,1.40,3.00,2.00,1.80,1.60,1.80,1.60,1.60,1.40,1.40,1.20,2.00,1.80,1.00,0.40,1.80,1.80,1.20,0.60,1.20,0.40,1.20,0.60,1.00,0.40,2.60,2.20,2.40,1.80,2.40,1.80,1.60,1.20,1.60,1.20,1.40,1.20,1.20,1.00,2.00,1.60,2.00,1.60,2.00,1.40,3.20,3.00,2.20,2.00,1.00,0.00,2.20,1.80,3.40,3.00,3.60,3.00,3.20,3.20,2.40,2.20,1.80,1.60,1.80,1.60,1.80,1.60,1.80,1.40,1.60,1.60,2.00,1.80,2.40,1.60,1.80,1.20,1.40,1.20,1.20,0.40,2.00,1.40,1.00,0.20
"92953",2.00,2.00,1.50,0.83,2.33,1.66,1.50,0.83,2.33,2.66,2.00,1.50,1.33,0.83,1.00,0.66,1.66,0.83,2.66,1.83,1.16,0.33,1.83,1.16,1.00,0.33,1.00,0.16,1.50,0.33,1.00,0.33,2.00,1.50,2.33,2.00,2.33,2.00,1.50,0.66,1.66,1.00,1.50,1.00,1.00,0.66,1.16,1.00,1.16,0.83,2.16,1.83,3.00,2.16,1.33,0.83,1.00,0.00,2.00,1.66,3.66,3.50,4.00,3.50,3.33,2.83,2.16,2.00,1.83,1.33,1.83,1.33,1.33,1.00,1.33,0.50,1.16,0.50,1.50,0.66,1.16,0.83,1.33,0.66,1.50,1.16,1.00,0.50,1.00,0.50,1.00,0.33
"92956",2.80,2.60,2.40,2.20,2.60,2.20,2.00,2.20,2.60,2.60,1.20,1.20,1.60,1.20,1.00,1.00,1.40,1.00,1.60,1.40,1.00,0.60,1.40,1.40,1.00,0.20,1.00,0.20,1.20,0.40,1.00,0.40,2.40,2.20,2.40,2.20,2.20,2.00,1.20,1.00,1.40,1.20,1.60,1.60,1.20,0.80,1.80,1.80,1.80,1.60,2.00,1.80,3.20,2.80,1.20,0.80,1.00,0.00,1.20,1.20,4.20,3.60,4.80,3.60,3.60,3.80,3.40,3.40,2.80,2.60,2.00,1.80,1.40,1.20,1.60,1.60,1.40,1.20,1.40,1.60,2.20,1.60,1.40,1.00,1.60,1.00,1.00,0.20,1.40,1.00,1.00,0.20
"92958",2.20,2.20,1.40,1.40,2.60,2.20,1.40,1.40,2.60,2.20,2.40,1.80,1.40,1.00,1.00,0.80,1.20,1.00,2.20,1.80,1.00,0.40,1.20,0.60,1.00,0.20,1.00,0.20,1.00,0.00,1.00,0.40,2.40,2.60,2.20,2.00,2.20,1.80,1.20,1.20,1.40,1.00,1.40,1.40,1.40,0.80,1.40,1.20,1.20,0.80,1.60,1.20,2.60,2.40,1.20,0.40,1.00,0.00,2.20,2.20,4.00,3.60,4.00,3.40,3.00,3.20,2.60,2.60,2.40,2.20,1.60,1.80,1.40,0.80,1.40,1.20,1.20,0.40,1.40,1.40,1.80,1.80,1.20,0.80,1.40,0.60,1.00,0.20,1.20,0.60,1.00,0.20
"92962",2.60,2.20,2.00,1.60,2.60,2.20,2.40,2.00,2.80,2.20,2.80,2.00,1.80,1.80,2.40,1.60,1.60,1.60,2.40,1.80,1.40,0.80,1.80,1.40,1.40,0.60,1.20,0.60,1.60,1.20,1.00,0.40,2.60,2.20,2.60,2.00,2.40,2.00,1.20,1.00,1.80,1.40,2.00,1.40,1.80,1.40,2.00,1.80,1.60,1.20,1.20,0.40,2.40,2.00,3.00,2.00,1.00,0.00,2.60,2.20,3.80,3.00,3.80,3.00,4.00,3.20,3.00,2.80,2.60,2.20,2.60,2.60,2.00,1.60,1.80,2.00,1.40,1.20,2.20,1.80,2.20,1.60,1.40,1.00,1.80,1.40,1.00,0.20,2.80,1.60,1.20,0.60
"92965",2.83,2.50,1.50,1.00,2.33,2.00,1.16,0.83,2.66,2.33,2.50,1.83,1.33,0.83,1.50,1.00,1.83,1.16,2.16,1.66,1.33,0.33,1.33,0.66,1.33,0.33,1.16,0.33,1.33,0.50,1.33,0.33,2.16,2.00,2.66,2.16,2.50,2.00,1.50,0.83,1.16,0.66,1.16,0.50,1.00,0.50,1.50,0.66,1.66,1.16,1.83,0.83,2.50,2.16,1.50,0.66,1.00,0.00,3.50,2.66,3.66,3.50,4.16,3.50,3.50,3.16,3.00,2.66,2.16,1.66,2.00,1.66,1.16,0.50,1.33,0.66,1.16,0.50,1.16,0.83,1.16,0.66,1.16,0.50,1.33,0.66,1.33,0.50,1.66,1.33,1.33,0.33
"92968",3.00,2.50,1.66,1.16,2.00,1.33,1.83,1.00,2.66,2.00,1.83,1.33,1.50,0.83,1.50,0.83,1.33,1.33,2.00,1.66,1.00,0.16,1.16,0.50,1.00,0.16,1.00,0.50,1.16,0.66,1.00,0.16,2.66,2.16,2.16,2.00,2.66,1.50,1.16,0.83,1.33,0.50,1.50,1.16,1.50,0.66,1.33,0.66,2.33,1.50,2.50,2.16,3.16,2.83,3.50,3.00,1.00,0.00,3.16,2.66,3.66,3.33,3.83,3.16,3.33,3.16,3.33,3.16,2.50,2.66,3.00,2.83,1.66,1.00,1.50,1.50,1.50,1.50,1.66,1.33,1.66,1.16,1.33,0.50,1.33,0.83,1.16,0.33,1.33,0.66,1.16,0.33
"92971",3.20,2.80,1.40,1.60,2.60,2.00,1.60,1.40,2.60,2.40,1.20,0.80,1.80,1.40,1.80,1.60,1.60,1.40,2.60,2.00,1.00,0.80,1.20,0.80,1.00,0.20,1.20,0.40,1.20,0.40,1.00,0.60,2.80,2.20,2.60,2.00,2.40,1.80,1.80,1.20,1.80,1.40,2.00,1.60,2.60,1.80,2.40,2.00,2.40,1.60,1.40,0.60,2.80,2.20,3.00,2.20,1.00,0.20,1.80,1.60,3.80,3.40,4.20,3.80,4.00,3.20,3.60,3.20,2.60,2.20,3.40,2.80,2.00,1.80,1.60,1.60,1.40,1.20,2.40,1.80,1.60,1.40,1.80,1.20,2.00,1.20,1.00,0.20,2.60,1.60,1.00,0.20
"92974",2.00,1.66,1.16,0.83,1.83,1.83,1.16,0.66,2.66,2.50,1.83,1.50,1.33,1.16,1.16,1.00,1.16,1.00,2.33,2.00,1.00,0.16,1.00,0.33,1.00,0.16,1.00,0.33,1.00,0.66,1.00,0.16,2.66,2.66,1.50,1.66,2.00,1.50,1.00,0.50,1.00,0.66,1.33,1.33,1.00,0.50,1.66,1.83,1.00,0.66,2.00,1.33,2.16,1.83,1.33,1.16,1.00,0.00,2.83,2.66,4.16,3.50,4.16,3.50,4.16,3.33,3.50,3.50,2.83,2.66,2.83,3.00,1.16,0.66,1.16,1.00,1.00,0.50,1.16,1.33,1.50,1.66,1.00,0.50,1.33,1.00,1.00,0.00,1.66,1.00,1.00,0.16
"93102B",3.20,2.80,3.20,2.60,2.20,2.20,2.00,1.80,3.60,3.20,2.40,2.20,3.00,2.40,2.20,2.00,1.40,1.40,2.60,1.80,1.20,0.60,2.20,2.00,1.20,0.60,1.20,0.60,1.40,1.20,1.20,0.60,2.80,2.60,2.60,2.00,2.80,2.00,1.80,1.60,2.40,2.00,2.20,2.00,1.60,1.40,3.00,2.20,2.20,1.80,2.40,1.80,4.00,3.40,4.20,3.60,1.00,0.00,3.20,3.20,2.80,2.20,3.00,2.60,3.60,3.20,3.20,2.80,3.40,3.00,2.40,2.60,2.40,2.40,2.40,2.20,1.80,1.80,2.40,2.20,2.60,2.00,1.80,1.40,1.60,1.20,1.00,0.20,1.80,1.20,1.00,0.20
"93102C",3.40,3.00,2.80,2.40,1.80,2.00,2.00,1.80,3.60,3.40,2.20,2.40,3.00,3.00,2.60,2.60,2.60,2.40,2.00,1.80,1.40,0.60,2.80,2.80,1.40,1.20,1.20,0.40,1.20,1.00,1.00,0.40,3.00,3.00,2.80,2.60,2.60,2.00,1.80,1.40,2.20,2.20,2.40,2.20,2.20,1.80,3.60,2.60,2.80,2.20,2.80,3.00,3.80,3.60,3.80,4.00,1.20,0.40,3.80,3.80,3.60,3.00,3.40,3.40,3.80,4.00,3.80,4.00,3.80,4.00,3.60,3.80,3.20,3.00,3.20,3.20,2.20,2.20,2.60,2.40,3.20,2.80,2.60,2.20,2.00,1.80,1.40,0.60,2.20,1.60,1.20,0.40
"93102D",3.00,2.80,2.40,2.20,1.80,1.80,2.00,2.00,3.40,2.80,1.80,1.40,2.40,2.00,2.00,2.20,1.40,1.60,2.00,1.80,1.00,0.40,2.80,2.60,1.20,0.60,1.20,0.60,1.40,1.60,1.00,0.40,2.80,2.40,2.60,2.00,2.60,2.20,1.60,1.40,1.60,1.40,1.60,1.40,1.80,1.60,2.00,1.80,2.20,1.80,2.00,1.40,3.20,3.00,3.20,3.00,1.00,0.00,2.60,2.20,3.00,2.40,3.40,2.80,3.20,2.80,2.40,2.00,2.40,2.40,2.20,2.60,2.40,2.20,1.60,1.60,1.60,1.80,2.00,2.00,2.80,2.00,2.00,1.40,2.00,1.40,1.00,0.20,1.80,1.20,1.00,0.20
"93105",3.16,3.00,2.16,2.00,1.66,1.66,2.00,1.50,3.16,2.50,2.66,2.50,2.33,2.16,2.33,2.16,2.50,2.16,3.50,2.66,1.33,1.00,2.33,2.00,1.00,0.00,1.33,0.50,1.33,1.16,2.16,1.16,4.16,3.00,3.66,2.83,4.00,2.00,2.33,1.66,2.66,2.16,3.50,2.16,2.00,1.16,3.50,2.66,3.66,2.83,4.00,3.33,4.16,3.66,4.33,3.50,1.00,0.00,4.66,4.00,4.50,3.66,4.33,4.00,4.83,4.16,4.16,3.83,4.33,3.50,4.33,3.50,2.66,1.83,3.16,2.50,2.50,2.33,2.83,2.50,2.16,1.83,2.00,1.66,1.83,1.50,1.00,0.50,2.50,1.50,1.16,0.66
"93108",3.33,2.83,1.83,1.66,1.50,1.16,2.50,2.33,3.83,4.33,2.50,1.66,3.16,2.83,2.33,2.50,1.66,1.66,3.16,2.50,1.00,0.00,3.00,2.66,1.16,0.50,1.16,0.33,1.83,1.50,1.00,0.00,2.83,2.66,2.33,1.66,2.50,2.33,2.33,2.33,1.83,1.50,2.16,2.16,2.00,1.16,3.00,2.50,1.83,1.16,1.66,0.83,3.83,3.16,1.66,0.66,1.00,0.00,1.50,0.66,2.00,1.66,3.00,2.00,2.83,2.83,1.16,0.33,1.50,1.16,1.33,0.66,2.66,2.16,1.33,0.66,1.16,0.66,2.33,2.00,2.50,2.66,1.16,0.50,1.66,1.00,1.00,0.00,1.16,0.50,1.33,0.66
"93111A",3.00,2.80,2.20,1.40,1.60,1.40,1.80,1.40,3.40,3.20,2.20,2.20,2.20,2.00,1.80,2.00,1.60,1.80,2.40,2.00,1.00,0.20,2.00,1.60,1.20,0.60,1.20,0.60,1.20,1.00,1.00,0.20,3.20,2.60,2.60,2.20,2.00,1.80,1.40,1.20,1.80,1.40,2.20,1.80,1.40,1.00,1.80,1.80,2.00,1.60,2.40,2.40,3.60,2.80,3.60,3.40,1.00,0.00,3.60,3.00,3.20,2.80,2.80,2.80,4.00,3.40,2.80,2.60,2.20,2.40,1.80,2.20,2.40,1.80,2.00,2.00,1.60,1.60,1.80,1.80,2.00,2.00,1.60,1.00,1.40,1.00,1.20,0.40,1.80,1.00,1.20,0.40
"93111B",3.60,3.20,2.40,1.80,2.40,2.20,2.00,1.80,3.40,3.40,3.40,3.20,3.00,2.80,2.00,2.00,1.60,1.60,2.40,2.20,1.20,0.60,2.00,2.00,1.40,1.00,1.20,0.80,1.20,1.00,1.00,0.40,2.60,2.20,2.60,2.40,2.60,2.20,1.80,1.40,2.20,2.00,2.20,1.80,1.80,1.40,2.40,2.00,2.00,1.80,2.60,2.60,3.40,3.00,3.60,3.40,1.00,0.00,4.00,4.00,4.00,3.40,3.80,3.60,3.80,4.00,3.80,3.80,4.00,4.20,3.80,4.20,2.60,2.60,3.00,2.60,2.20,1.80,2.40,2.20,2.20,2.00,2.20,1.80,1.40,1.20,1.00,0.20,1.80,1.20,1.00,0.20
"93114",3.40,3.00,2.80,2.60,2.20,2.20,3.00,2.80,3.40,3.40,3.60,4.00,2.00,2.00,2.60,2.40,2.60,2.40,3.00,2.80,2.20,1.60,2.60,2.20,1.40,1.20,1.60,0.80,3.60,3.80,1.80,1.40,3.20,3.60,2.60,1.60,3.00,2.20,2.00,1.60,2.20,2.00,2.20,2.00,2.00,1.60,2.60,2.20,3.00,2.80,2.80,2.60,4.20,3.80,4.20,4.00,1.00,0.20,3.80,3.60,3.40,3.20,3.20,3.40,4.00,4.00,3.80,3.60,2.80,2.40,3.40,2.80,1.80,2.00,1.60,1.80,1.60,1.60,2.40,2.00,2.00,1.60,1.60,1.60,1.80,1.20,1.00,0.00,2.00,1.40,1.20,0.60
"93117",3.00,3.00,2.60,1.80,1.60,1.60,1.80,1.40,2.60,2.60,3.00,2.60,2.60,2.60,2.60,2.80,2.00,1.80,2.80,2.80,1.40,0.80,1.20,0.80,1.20,0.20,1.40,0.40,1.20,1.00,1.20,0.80,3.40,2.80,3.00,2.20,2.60,1.80,1.80,1.80,2.40,2.20,2.40,2.00,1.60,1.20,1.80,1.60,2.20,1.60,3.20,2.60,3.80,2.80,3.60,2.80,1.00,0.00,3.80,2.80,3.00,2.20,2.00,2.00,2.60,1.80,3.00,2.40,3.00,2.20,4.60,3.60,2.00,1.80,1.60,1.20,1.80,1.00,2.20,1.80,2.00,1.80,1.60,1.20,1.80,1.00,1.40,0.40,1.80,1.20,1.20,0.60
"93197A",2.60,2.40,1.40,1.20,1.40,1.00,1.40,1.00,2.60,2.40,1.80,1.40,2.00,1.80,1.80,1.80,1.40,1.40,2.80,2.20,1.00,0.80,1.20,0.60,1.00,0.00,1.20,0.40,1.20,0.40,1.00,0.60,2.60,2.40,2.40,2.00,2.40,1.60,1.40,0.80,1.80,1.60,2.00,2.00,2.40,1.60,2.80,2.00,2.80,2.40,2.60,2.00,3.20,3.00,3.60,2.60,1.00,0.00,1.80,1.80,2.00,1.20,3.20,2.60,3.80,3.20,2.20,2.00,1.80,1.80,2.00,1.80,2.00,1.80,1.20,1.40,1.00,0.80,1.80,1.60,1.80,1.60,1.40,1.00,1.80,1.20,1.00,0.20,1.80,1.80,1.00,0.20
"93902",3.00,2.60,1.40,1.00,1.60,1.60,1.40,1.00,2.60,2.60,1.40,0.80,1.60,1.00,1.20,0.80,1.20,0.60,1.80,1.40,1.20,0.60,1.20,0.60,1.00,0.20,1.00,0.20,1.00,0.00,1.20,0.80,2.80,2.80,2.80,2.20,2.60,2.20,1.40,1.00,1.60,1.00,1.80,1.20,1.40,0.80,2.00,2.00,1.80,1.60,2.20,2.20,3.40,3.20,2.20,2.20,1.00,0.00,3.20,3.20,2.40,2.80,3.40,3.80,3.60,4.00,1.60,2.00,2.80,3.40,1.40,2.00,1.60,1.20,1.60,1.00,1.40,0.80,2.00,1.80,2.40,1.80,1.40,1.00,1.80,1.00,1.00,0.20,1.40,0.80,1.00,0.00
"93905A",1.83,1.66,1.16,1.00,1.16,0.50,1.00,0.66,1.00,0.83,1.83,1.83,1.00,1.00,1.00,1.00,1.33,1.50,1.50,1.83,1.00,0.16,1.16,0.83,1.00,0.16,1.00,0.33,1.00,0.50,1.00,0.33,1.33,1.83,1.50,1.66,1.66,1.66,1.00,0.50,1.00,1.00,1.00,1.33,1.00,0.33,1.00,0.83,1.16,0.66,1.16,1.00,2.66,2.66,3.50,2.66,1.00,0.00,2.50,2.16,1.83,1.83,2.83,2.83,2.50,2.66,1.33,1.50,1.83,1.66,1.66,2.00,1.16,1.16,1.16,0.83,1.16,0.83,1.16,0.83,1.00,0.83,1.00,0.83,1.16,0.66,1.00,0.16,1.33,1.50,1.00,0.50
"93905B",2.83,3.33,2.50,2.83,2.33,2.66,2.50,3.00,2.50,2.16,2.66,2.83,1.66,1.50,2.00,2.00,1.83,2.83,2.00,2.50,1.50,1.16,1.33,1.33,1.16,0.83,1.00,0.50,2.33,3.16,1.00,0.83,2.00,1.83,1.83,2.00,2.66,2.16,1.16,1.50,1.00,0.83,1.16,1.16,1.33,0.83,1.50,1.66,1.50,1.16,2.16,1.50,3.00,2.66,4.33,3.33,1.00,0.00,3.83,3.66,3.66,3.50,4.16,3.50,4.16,4.00,2.66,3.00,3.16,3.50,2.50,3.00,1.33,1.50,1.16,1.16,1.00,1.16,1.66,1.66,1.50,1.66,1.00,0.66,1.00,0.83,1.00,0.16,2.33,2.33,1.16,1.00
"93905C",1.83,1.33,1.16,1.00,1.16,0.50,1.16,0.83,1.33,1.33,1.83,1.66,1.33,1.16,1.33,1.00,1.33,1.16,1.83,1.83,1.00,0.16,1.00,0.50,1.00,0.16,1.00,0.33,1.00,0.66,1.00,0.33,2.66,2.50,1.50,1.16,2.16,1.66,1.00,0.33,1.00,0.66,1.16,1.00,1.00,0.50,1.83,1.50,1.00,0.66,1.83,1.33,3.00,2.16,3.33,2.33,1.00,0.00,4.00,3.00,2.16,2.00,2.83,2.00,3.66,3.66,2.33,1.83,2.33,2.00,3.16,3.33,1.00,0.50,1.00,0.50,1.00,0.50,1.33,1.16,1.16,1.16,1.00,0.33,1.00,0.50,1.00,0.16,1.00,0.66,1.00,0.33
"93905D",3.50,3.33,1.50,1.33,1.33,1.00,1.16,1.00,1.83,1.83,2.50,2.83,1.33,1.16,1.66,1.83,1.50,1.16,2.33,2.16,1.00,0.33,1.00,0.50,1.00,0.16,1.00,0.16,1.16,0.83,1.00,0.33,2.66,2.66,2.16,1.66,2.50,1.66,1.33,1.16,1.50,1.33,1.66,1.50,1.16,0.83,2.33,2.16,1.66,1.33,2.00,2.33,3.50,2.83,3.66,3.16,1.00,0.00,4.33,3.33,2.50,2.00,3.16,2.33,4.16,3.66,2.16,2.66,3.33,3.33,3.66,3.50,1.33,1.16,1.33,1.16,1.00,0.83,1.83,1.83,1.50,1.50,1.16,0.83,1.50,0.83,1.00,0.16,1.66,1.16,1.00,0.33
