"91305",2.20,1.50,0.20,0.20,0.40,0.20,0.20,0.40,1.80,0.40,0.40,0.00,0.00,2.40,1.40,1.40,1.80,1.20,1.00,0.00,0.00,0.00,0.20,0.20,0.20,0.60,0.40,0.40,1.00,0.80,1.00,3.00,3.40,3.40,1.60,2.20,2.20,1.60,2.80,1.00,1.40,1.80,1.00,3.20,1.80,2.00,0.20,3.00,0.20,3.60,3.00,3.60,3.00,3.00,1.00,2.60,3.00,3.80,0.60
"91308",1.80,1.40,0.20,0.00,0.60,0.00,0.00,0.20,2.00,0.20,0.40,0.20,0.00,2.60,1.20,1.20,2.00,1.20,1.40,0.00,0.00,0.00,0.00,0.20,0.00,0.40,0.40,0.40,1.00,1.20,1.00,2.80,3.40,3.60,1.20,2.60,2.80,1.60,3.00,0.80,1.60,1.80,1.20,3.40,2.00,2.60,0.40,3.00,0.40,3.60,3.80,4.00,3.20,3.20,1.00,2.20,2.80,4.00,0.20
"91311",1.20,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.40,0.20,0.00,0.00,2.60,0.60,0.20,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,1.00,0.80,1.80,2.80,2.60,0.60,1.00,1.20,1.80,3.00,0.20,1.20,1.00,0.20,3.00,0.80,2.00,0.80,3.00,0.00,3.80,1.80,4.60,3.40,3.40,1.00,1.80,3.80,4.00,0.20
"91314",2.00,2.80,2.40,1.00,0.80,0.80,0.00,2.40,2.80,2.40,1.00,0.60,0.20,3.00,1.20,0.80,1.80,1.20,1.00,0.00,0.20,0.00,0.00,0.20,0.00,0.20,0.40,0.20,0.60,1.40,1.60,2.20,3.20,3.60,1.00,1.40,1.80,1.40,3.20,0.60,1.80,2.00,0.80,3.60,2.00,2.00,0.20,2.40,0.60,3.40,3.20,5.40,2.80,3.20,2.60,2.20,3.40,3.80,0.40
"91317",1.60,1.60,0.40,0.40,1.00,0.40,0.20,0.40,0.60,0.40,0.40,0.00,0.00,2.00,1.60,0.80,1.80,0.80,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.60,0.80,2.00,2.00,2.60,1.40,1.40,1.60,2.00,2.80,0.20,0.60,1.20,0.20,4.00,1.40,1.80,0.40,2.60,0.40,3.60,1.80,4.20,3.60,3.60,1.60,2.40,2.60,3.20,1.00
"91321",1.60,2.00,1.20,0.20,0.00,0.20,0.60,2.40,1.40,1.80,0.20,0.00,0.00,2.80,0.80,0.40,1.20,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.40,0.20,2.20,3.00,3.20,0.80,1.40,1.60,2.00,3.20,0.20,1.00,0.60,0.20,3.00,0.80,2.00,0.00,1.80,0.00,3.40,2.25,4.80,2.60,3.80,2.20,1.60,3.00,4.00,0.00
"91502",1.80,2.00,0.40,0.60,0.60,0.20,0.00,0.80,1.60,1.60,0.40,0.20,0.20,2.00,0.80,0.40,1.20,0.60,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.60,0.60,2.80,2.80,2.80,0.80,1.80,2.00,1.60,3.00,0.60,1.60,1.40,0.60,3.00,1.40,1.80,0.40,2.20,0.20,3.40,2.40,4.40,3.80,3.00,2.20,1.60,3.20,3.80,0.20
"91505",2.20,2.60,2.40,0.40,0.40,0.40,0.20,1.80,2.20,1.00,0.40,0.40,0.00,2.60,1.20,1.20,2.00,1.20,0.80,0.00,0.00,0.00,0.00,0.20,0.00,0.60,0.40,0.40,1.00,1.20,1.00,3.00,3.40,3.00,1.20,2.40,2.40,1.60,3.00,0.60,1.60,1.60,1.00,3.40,1.60,2.00,0.60,2.80,0.20,3.80,3.40,5.00,3.60,3.20,1.40,2.60,3.20,4.00,0.40
"91508",1.40,1.20,0.40,0.20,0.40,0.40,0.00,1.00,2.20,1.00,0.40,0.20,0.20,2.80,1.20,1.00,1.60,0.60,0.60,0.00,0.20,0.00,0.00,0.20,0.00,0.00,0.20,0.00,0.40,1.20,0.80,2.20,3.40,3.80,1.80,2.60,2.40,1.40,3.40,0.40,1.60,1.40,0.40,3.80,1.60,2.20,0.20,2.80,0.60,3.00,3.00,4.80,3.00,3.00,2.20,2.00,3.40,4.00,0.40
"91702",1.40,1.60,0.40,0.60,0.60,0.60,0.00,0.60,2.20,1.00,0.60,0.60,0.20,2.80,1.60,1.00,2.00,1.00,0.40,0.00,0.20,0.00,0.00,0.20,0.00,0.20,0.40,0.20,1.20,2.00,2.40,2.20,3.00,4.20,1.40,2.00,2.40,1.40,3.20,0.60,1.60,1.80,0.80,3.60,1.60,1.80,0.20,2.80,0.60,3.40,2.60,5.20,2.80,3.20,2.00,2.20,3.40,3.60,0.60
"91705",1.40,1.20,0.40,0.60,0.20,0.20,0.20,1.40,1.80,1.00,0.40,0.20,0.20,2.60,1.80,1.40,2.40,1.00,0.40,0.00,0.20,0.00,0.00,0.20,0.00,0.00,0.20,0.00,1.00,1.80,2.40,2.00,3.60,3.60,1.20,2.20,2.20,1.40,3.20,0.40,1.60,1.40,1.00,3.80,1.40,1.80,0.00,2.80,0.60,3.40,2.80,5.20,3.00,3.20,2.20,1.80,3.60,4.00,0.00
"91708",1.80,2.60,2.00,1.20,1.00,0.40,0.20,2.40,2.00,2.00,1.20,0.40,0.20,2.40,2.20,2.20,2.20,2.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.40,0.60,2.40,2.80,3.00,2.20,2.60,2.80,1.00,2.00,2.60,1.00,2.40,0.80,1.60,1.60,1.00,3.00,1.80,2.00,0.60,3.40,1.40,3.40,2.80,3.00,3.20,3.20,1.60,1.40,2.20,3.80,0.80
"91711",1.60,1.25,0.20,0.20,0.20,0.20,0.20,0.20,0.80,0.40,0.00,0.00,0.00,1.60,1.80,1.00,2.00,0.60,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.60,1.80,1.80,2.40,2.80,1.60,1.80,2.20,2.00,2.60,0.20,0.40,1.20,0.20,3.80,1.20,2.00,0.60,3.00,0.80,3.80,1.80,3.40,3.00,3.40,1.40,2.60,2.40,4.00,0.40
"91714",1.60,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.40,0.00,0.00,0.00,2.00,1.40,0.80,1.40,0.80,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.40,2.80,3.20,1.20,1.75,2.40,1.80,3.00,0.80,1.00,1.60,0.60,3.20,1.80,1.40,0.20,2.40,0.20,3.40,2.60,1.80,3.40,3.40,1.20,1.80,2.00,3.20,0.80
"91902",1.80,1.20,0.40,0.00,1.20,0.40,0.00,0.20,2.20,1.00,0.40,0.20,0.60,2.40,1.00,1.00,2.60,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.80,2.00,2.00,2.20,3.00,2.60,0.80,2.00,1.80,1.40,2.80,0.60,1.60,1.60,0.40,3.40,1.60,1.80,0.60,2.60,0.80,3.60,2.60,4.00,2.80,2.80,2.00,1.60,3.20,3.40,0.60
"91905",1.40,2.20,0.60,0.60,0.60,0.60,0.00,1.00,2.00,1.00,0.60,0.60,0.20,2.40,1.20,0.80,2.00,0.60,0.60,0.00,0.20,0.00,0.00,0.20,0.00,0.20,0.40,0.20,1.00,1.80,2.00,2.00,2.80,3.20,1.20,1.80,2.20,1.40,3.40,0.60,1.60,1.40,0.60,3.60,2.00,2.00,0.20,2.20,0.60,2.80,3.20,5.20,3.00,3.20,2.40,2.20,3.60,4.00,0.00
"91908",1.40,1.40,0.40,0.20,0.40,0.40,0.00,0.80,2.20,1.00,0.60,0.20,0.20,2.20,2.20,1.00,2.20,1.00,0.60,0.00,0.20,0.00,0.00,0.20,0.00,0.00,0.20,0.00,1.00,1.60,2.00,2.00,3.20,3.60,1.60,2.60,3.40,1.80,2.80,0.40,1.80,1.40,0.60,3.60,1.80,1.80,0.00,3.00,1.00,3.40,2.80,4.80,2.80,3.20,2.20,2.00,2.60,4.00,0.20
"91911",2.80,2.20,0.40,0.40,0.20,0.20,0.00,1.60,2.20,1.00,0.20,0.20,0.00,2.00,2.40,1.20,2.40,1.20,0.80,0.00,0.00,0.00,0.40,0.20,0.20,0.40,0.40,0.60,1.80,2.20,2.40,2.60,3.00,3.00,1.40,2.40,2.80,1.40,3.20,1.00,1.60,1.60,1.40,3.60,1.60,2.00,0.40,3.00,0.80,3.80,3.00,4.00,2.80,3.20,2.00,2.40,3.00,4.00,0.20
"91914",1.60,1.00,0.20,0.20,0.20,0.20,0.20,0.00,0.60,0.20,0.00,0.00,0.00,2.00,1.20,1.20,2.20,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,1.00,1.20,1.20,1.80,2.00,1.20,1.40,1.60,1.20,3.20,0.40,0.60,1.20,0.20,4.00,1.20,2.20,0.40,2.80,0.80,3.40,1.80,2.60,3.20,3.40,1.20,2.20,1.80,3.60,0.60
"91917",1.60,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.20,0.00,0.00,0.00,1.60,0.80,0.60,1.80,1.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,1.60,1.60,1.40,1.00,1.60,1.00,1.80,2.00,1.20,2.60,0.40,1.00,1.20,0.20,2.80,1.80,2.00,0.40,2.60,1.00,3.80,2.00,2.60,3.00,2.80,1.60,2.00,2.40,3.80,0.20
"91921",1.80,1.60,0.40,0.40,0.60,0.20,0.00,0.00,1.20,1.00,0.20,0.20,0.00,1.80,0.40,0.60,1.00,1.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.40,2.60,1.60,1.20,1.40,0.60,1.20,1.60,1.40,2.40,0.60,2.00,1.60,0.60,3.20,1.40,1.60,0.60,2.40,0.40,3.00,2.20,4.20,3.00,3.20,2.20,1.60,3.20,3.80,0.40
"91923",1.80,1.50,0.00,0.20,1.20,0.20,0.20,0.60,2.20,1.20,0.60,0.00,0.20,1.80,1.20,0.80,1.20,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,1.40,1.60,2.00,2.60,2.60,1.20,2.20,2.40,1.60,3.00,0.80,1.80,1.20,0.20,3.40,1.60,1.80,0.40,3.00,0.80,3.80,2.20,4.60,3.60,3.40,1.80,1.80,3.00,3.20,1.20
"91926",1.40,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,1.80,1.40,0.60,1.60,0.40,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.80,0.80,1.60,1.40,1.60,1.00,2.00,1.60,1.00,3.00,0.40,1.60,1.40,0.60,3.20,1.60,1.80,0.80,2.40,0.40,3.20,2.20,3.00,2.80,2.80,1.20,2.40,2.20,4.00,0.00
"91928",1.40,2.40,2.00,0.60,0.40,0.40,0.00,2.00,2.40,2.00,0.60,0.20,0.20,2.40,2.20,1.40,2.20,0.80,0.60,0.00,0.20,0.00,0.00,0.20,0.00,0.00,0.20,0.00,1.20,2.00,2.40,1.80,3.00,3.60,1.40,2.40,2.60,1.60,3.00,0.40,1.80,1.20,0.40,3.80,1.40,2.00,0.00,2.80,0.60,3.20,2.40,4.60,2.80,2.80,2.00,1.80,2.20,4.00,0.20
"91932",1.40,1.80,0.40,0.40,0.20,0.40,0.00,1.20,2.20,1.00,0.80,0.20,0.20,2.00,2.40,1.40,2.20,0.80,0.80,0.00,0.20,0.00,0.00,0.20,0.00,0.00,0.40,0.40,1.40,2.80,2.80,2.20,3.20,3.40,1.60,2.60,3.00,1.60,3.00,0.60,2.00,1.40,0.80,3.40,1.80,2.40,0.00,2.40,1.00,3.60,2.40,4.80,3.00,3.20,2.60,2.20,3.00,3.60,0.60
"91935",1.60,2.40,1.20,0.40,0.20,0.40,0.00,1.40,2.80,1.00,0.60,0.20,0.20,2.20,2.80,2.00,2.80,0.80,0.60,0.00,0.20,0.00,0.00,0.20,0.00,0.20,0.40,0.20,2.20,2.60,3.40,2.20,3.00,3.40,1.60,2.80,3.60,1.80,2.80,0.60,2.00,1.80,1.20,3.40,1.60,2.00,0.00,2.40,1.40,3.60,2.60,4.20,2.80,3.00,2.60,2.00,2.60,3.80,0.20
"91938",2.00,2.40,0.60,0.00,0.00,0.00,0.00,1.20,0.80,0.80,0.20,0.00,0.00,1.80,2.00,1.00,1.60,0.80,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.20,0.20,2.00,2.20,2.00,2.40,2.60,2.80,1.60,2.40,2.20,1.40,3.00,1.00,1.80,1.80,0.80,3.20,1.40,1.60,0.80,2.40,1.20,4.00,2.20,3.00,2.80,2.80,1.80,1.80,1.80,3.40,0.40
"92302",1.50,1.25,0.25,0.25,2.00,0.25,0.75,0.25,1.75,0.75,0.00,0.25,0.00,2.75,1.00,1.00,2.25,0.50,1.00,0.00,0.00,0.00,0.25,0.25,0.50,0.00,0.00,0.00,0.75,0.50,0.50,3.00,3.75,3.75,1.50,3.00,3.50,1.00,3.00,0.25,1.00,1.00,0.50,3.50,1.50,1.75,0.25,3.25,0.00,3.50,1.75,4.75,3.25,3.50,1.50,1.75,2.75,3.75,0.75
"92305",1.50,1.25,0.25,0.25,1.50,0.25,0.25,0.25,2.50,0.50,0.50,0.25,0.00,3.25,2.00,1.25,3.00,1.00,1.25,0.00,0.00,0.00,0.25,0.25,0.25,0.50,0.75,1.00,0.50,0.50,0.75,4.00,3.75,4.00,1.25,2.75,3.25,1.00,3.00,0.75,1.50,1.00,1.00,3.00,1.75,1.25,0.75,3.50,0.50,4.50,1.75,5.50,2.00,1.75,2.25,1.00,3.25,2.75,2.00
"92308",1.80,2.00,0.40,0.00,0.20,0.40,0.00,1.20,3.00,1.00,0.60,0.20,0.20,2.80,2.20,1.80,2.80,1.00,1.20,0.00,0.20,0.00,0.00,0.20,0.00,0.60,0.60,1.00,1.20,1.80,1.40,2.80,3.60,4.20,1.80,2.80,3.60,1.20,3.00,0.80,2.20,1.60,1.20,3.40,1.80,2.20,0.00,2.80,1.00,3.60,2.80,4.40,3.20,3.20,2.60,2.20,3.40,2.20,2.40
"92311",2.00,1.50,0.40,0.20,1.40,0.00,0.20,0.60,2.40,1.60,0.20,0.20,0.00,1.80,0.60,0.20,1.00,1.20,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.20,3.20,3.60,4.20,1.40,2.60,3.80,1.40,2.60,0.80,1.20,1.60,0.80,3.40,2.00,2.20,0.40,3.00,0.40,3.20,2.20,4.00,3.00,3.40,2.40,1.40,2.40,3.00,1.20
"92314",2.80,1.60,0.20,0.00,0.60,0.20,0.00,0.20,1.20,0.40,0.40,0.40,0.00,2.60,1.60,1.00,2.40,1.00,1.20,0.20,0.20,0.20,0.40,0.20,0.20,0.00,0.00,0.00,0.60,1.00,0.40,2.60,3.40,3.80,1.00,2.60,3.40,1.80,2.80,0.40,1.40,1.40,1.40,3.60,1.80,2.20,0.40,3.40,0.20,3.60,3.00,4.60,2.60,2.60,1.60,3.00,3.60,4.00,0.80
"92512",2.20,2.00,1.40,0.20,0.80,0.20,0.00,2.00,0.20,1.20,0.00,0.00,0.00,2.00,0.20,0.00,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.40,1.80,1.60,0.20,0.40,0.40,1.60,3.20,0.20,1.20,1.00,0.20,2.60,1.00,1.80,0.80,1.20,0.00,3.60,1.40,4.40,4.00,4.00,0.80,2.20,3.40,4.00,0.00
"92515",1.80,1.75,1.20,0.40,0.60,0.20,0.40,1.20,0.60,1.00,0.40,0.00,0.00,1.60,0.80,0.80,1.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.60,0.60,2.00,2.40,2.60,0.80,1.40,1.40,1.60,3.20,0.20,0.80,1.00,0.40,3.80,1.40,2.20,0.20,2.20,0.20,3.40,2.40,3.80,3.20,3.60,1.80,2.40,3.00,4.00,0.00
"92522A",1.80,1.25,0.00,0.00,1.80,0.00,0.20,0.20,1.80,1.60,0.20,0.00,0.00,1.60,0.20,0.20,1.40,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,1.40,1.60,2.40,2.80,2.20,0.60,1.20,2.00,1.80,2.40,0.80,1.20,1.80,0.20,3.00,1.80,2.20,0.40,2.00,0.20,3.00,2.20,4.40,3.40,3.40,2.00,1.40,3.40,3.80,0.60
"92522B",1.80,1.20,0.00,0.40,1.20,0.00,0.20,0.20,1.00,0.60,0.00,0.00,0.00,1.20,0.40,0.40,1.20,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,1.00,1.60,1.60,0.60,1.00,1.20,1.60,2.60,0.60,1.40,1.80,0.60,3.20,1.20,2.20,0.20,1.60,0.20,3.00,1.60,4.00,3.60,3.20,1.40,1.60,3.40,2.80,1.20
"92524",2.25,3.00,2.25,1.00,3.00,0.50,1.50,1.25,0.75,1.50,0.75,0.75,0.00,2.25,1.25,0.75,2.25,1.25,0.00,0.00,0.00,0.00,0.50,0.50,0.50,0.25,0.50,0.50,0.75,2.00,1.50,1.25,2.75,2.50,0.75,1.75,1.75,1.50,2.75,0.50,1.50,1.75,0.75,3.25,1.25,1.25,0.75,2.25,0.00,3.00,1.75,3.75,3.25,2.75,0.75,1.00,1.75,3.75,0.25
"92525",1.60,2.00,2.00,0.20,0.60,0.20,0.40,1.40,1.00,1.20,0.00,0.00,0.00,1.80,0.80,0.80,1.60,0.40,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.40,0.40,0.60,0.60,0.60,1.00,1.80,1.40,0.80,1.40,1.20,1.60,3.00,0.60,1.00,1.20,0.40,3.80,1.60,2.40,0.00,1.60,0.40,3.40,2.00,3.60,3.40,3.60,2.00,2.40,2.80,4.00,0.00
"92529A",1.40,1.00,0.20,0.20,0.80,0.20,0.40,0.20,0.20,0.20,0.00,0.00,0.00,1.60,0.60,0.60,1.60,0.40,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.60,0.60,1.20,2.40,2.20,0.80,1.20,1.20,2.00,2.60,0.00,0.40,0.60,0.00,3.60,0.80,2.20,0.00,2.40,0.20,3.60,1.80,3.80,3.40,3.60,1.80,2.60,2.60,4.00,0.20
"92529B",1.40,1.80,0.40,0.40,0.60,0.40,0.20,0.80,1.60,1.20,0.60,0.20,0.20,2.60,0.80,1.00,1.20,1.00,0.60,0.00,0.20,0.00,0.00,0.20,0.00,0.00,0.20,0.00,0.60,1.20,0.80,1.80,2.60,2.60,0.80,1.40,1.80,1.80,3.00,0.40,1.60,1.60,0.60,3.60,1.40,1.60,0.40,1.20,0.40,3.20,2.00,4.20,3.40,3.60,2.40,1.80,3.00,4.00,0.00
"92529C",1.80,1.80,0.20,0.20,0.40,0.60,0.00,0.40,1.80,1.20,0.40,0.60,0.20,2.20,0.80,0.60,1.40,0.40,0.60,0.00,0.40,0.00,0.00,0.20,0.00,0.00,0.40,0.20,0.80,1.60,1.40,1.80,2.80,2.80,1.40,1.80,2.20,1.60,3.00,0.40,1.20,1.20,0.60,3.80,1.60,2.60,0.00,2.20,0.40,3.60,2.20,4.80,4.00,3.60,2.40,2.20,2.20,3.60,0.60
"92529D",1.80,1.40,0.20,0.60,1.20,0.40,0.60,0.20,1.20,0.80,0.40,0.40,0.00,2.00,0.60,0.80,1.20,0.40,0.20,0.00,0.00,0.00,0.00,0.20,0.20,0.20,0.20,0.20,0.60,0.60,0.40,2.20,2.80,2.40,1.00,2.20,2.40,2.00,2.80,0.20,1.00,1.00,0.60,3.40,1.00,2.00,0.00,1.40,0.00,3.20,2.80,4.00,3.80,3.40,0.80,2.40,3.20,4.00,0.20
"92541",1.80,1.60,0.20,0.20,1.20,0.40,0.60,0.40,0.40,1.00,0.40,0.20,0.00,1.60,0.80,0.80,1.40,0.60,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.20,0.40,0.60,1.00,1.60,1.40,1.00,2.40,2.00,0.60,1.80,1.80,2.40,2.20,0.80,1.40,1.40,1.00,3.60,1.60,2.00,0.20,1.20,0.00,3.60,3.20,4.60,3.60,3.40,1.60,2.80,3.20,4.00,0.00
"92543",2.00,2.40,2.40,1.00,2.80,0.40,1.80,2.60,1.80,2.20,0.80,0.80,0.40,1.80,0.40,0.40,1.00,0.80,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.80,0.80,1.40,2.00,1.60,0.40,0.80,0.80,1.20,2.40,0.80,1.00,1.40,0.80,2.60,1.80,1.80,1.20,2.40,0.20,2.80,2.80,4.00,3.20,3.40,2.40,2.00,3.00,4.00,0.40
"92545",2.80,1.20,0.00,0.00,0.60,0.00,0.00,0.00,0.80,0.20,0.00,0.00,0.00,1.60,0.20,1.00,1.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.20,1.20,2.00,1.60,0.40,0.60,1.00,2.40,2.40,0.00,1.20,0.40,0.20,3.00,0.40,1.60,0.00,0.40,0.00,3.60,2.25,4.40,3.80,3.60,1.40,1.40,2.20,4.00,0.00
"92546",1.80,1.20,0.40,0.20,0.80,0.40,0.20,0.80,2.20,1.00,0.40,0.20,0.20,2.60,1.20,1.20,2.20,0.80,1.00,0.00,0.20,0.00,0.00,0.20,0.00,0.00,0.20,0.00,0.60,1.20,1.40,1.60,2.60,3.20,1.80,2.20,2.60,1.60,3.20,0.40,1.40,1.40,0.60,3.80,1.80,2.60,0.00,1.80,0.20,3.20,2.60,4.40,3.00,3.20,2.60,2.00,3.20,4.00,0.00
"92702",2.40,3.00,0.40,0.40,0.60,0.60,0.00,1.20,1.00,1.40,0.40,0.40,0.00,1.60,0.80,0.60,1.40,1.40,0.20,0.00,0.00,0.00,0.20,0.20,0.20,1.00,0.60,1.00,1.00,0.80,1.00,2.40,2.80,3.00,1.00,2.20,1.80,1.20,3.00,0.80,1.40,2.00,1.20,3.40,2.00,2.20,0.20,2.40,0.20,3.80,3.20,4.40,3.60,3.60,1.80,2.20,2.80,4.00,0.20
"92705",2.60,2.40,0.20,0.60,0.40,0.40,0.00,0.20,0.80,0.40,0.40,0.20,0.00,2.40,0.80,1.00,1.60,0.60,0.60,0.00,0.00,0.00,0.40,0.40,0.40,0.20,0.40,0.20,0.80,1.00,1.20,2.40,3.20,2.40,1.00,2.40,2.20,1.60,3.20,0.40,1.80,1.40,0.80,3.60,2.00,1.60,0.00,2.00,0.20,4.00,2.80,5.20,3.00,3.40,1.00,2.40,3.80,4.00,0.20
"92708",1.40,1.80,0.20,0.20,0.40,0.20,0.20,0.60,0.80,0.80,0.40,0.00,0.00,1.40,1.20,0.80,1.80,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.20,1.20,1.20,1.80,1.60,0.80,1.20,1.20,2.00,2.80,0.20,0.80,0.80,0.20,3.80,1.00,2.40,0.60,2.60,0.40,3.20,2.20,4.20,3.20,3.60,1.80,2.20,2.80,4.00,0.20
"92711",1.80,1.80,0.20,0.20,0.60,0.20,0.40,0.40,0.40,0.40,0.20,0.00,0.00,1.60,0.40,0.80,2.40,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.80,0.80,1.00,2.00,1.60,0.80,1.40,1.80,1.80,3.00,0.20,0.40,0.80,0.20,3.40,1.00,2.40,0.20,2.40,0.40,3.60,2.60,3.80,3.20,3.40,2.40,2.40,2.80,4.00,0.00
"92714",1.60,2.20,0.60,0.20,0.80,0.40,0.80,1.60,1.80,1.20,0.60,0.20,0.20,2.20,1.60,1.00,2.40,0.80,0.60,0.00,0.20,0.00,0.00,0.20,0.00,0.20,0.40,0.20,1.60,2.20,2.80,2.20,3.00,3.40,1.00,2.20,2.20,1.80,2.80,0.60,1.80,1.40,0.80,3.60,1.80,2.40,0.00,2.20,1.00,3.80,2.80,4.80,3.20,3.20,2.40,2.00,3.40,4.00,0.00
"92717",1.60,1.75,0.20,0.20,1.60,0.20,0.40,0.20,0.40,0.60,0.40,0.40,0.40,2.40,1.00,1.00,1.40,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.20,1.40,2.40,2.00,1.00,1.40,2.00,3.60,1.40,0.00,0.40,1.00,0.00,3.80,1.20,3.20,0.20,2.20,0.20,2.60,2.00,4.00,2.80,3.20,1.00,3.60,2.80,4.00,0.40
"92721",1.40,1.20,0.40,0.40,1.00,0.40,0.20,0.80,1.00,1.40,0.60,0.40,0.20,2.00,0.60,0.80,1.20,0.60,0.60,0.00,0.20,0.00,0.00,0.20,0.00,0.00,0.20,0.00,0.20,0.60,0.40,1.60,3.00,3.40,1.00,1.80,2.60,3.20,1.80,0.20,1.00,1.20,0.00,3.80,1.80,2.80,0.20,0.40,0.00,3.20,2.60,4.60,3.80,4.20,1.40,3.00,3.00,4.00,0.20
"92723",1.80,1.50,0.20,0.20,2.40,0.20,0.60,0.40,1.80,1.20,0.20,0.20,0.00,1.20,0.60,0.60,0.40,0.80,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,1.20,2.00,2.60,0.80,2.40,3.00,3.40,1.20,0.00,0.60,0.80,0.40,3.20,1.00,2.80,0.60,1.20,0.00,2.40,1.60,3.80,3.20,3.80,1.00,3.40,2.80,4.00,0.20
"92726",1.60,2.80,1.40,0.60,2.00,0.40,1.00,2.20,2.40,1.60,0.80,0.60,0.20,2.20,2.40,0.80,2.60,0.80,0.60,0.00,0.20,0.00,0.00,0.20,0.00,0.00,0.20,0.00,1.20,2.20,2.00,1.40,2.80,2.40,1.00,1.80,2.00,1.80,2.80,0.20,2.00,1.60,0.20,3.60,1.80,2.40,0.20,1.40,0.60,3.40,3.00,5.00,2.80,3.00,2.40,2.20,3.00,4.00,0.20
"92728",3.20,1.80,0.40,0.20,2.40,0.20,0.80,0.40,1.00,0.20,0.20,0.40,0.00,1.60,2.40,1.00,1.20,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.40,0.60,1.80,1.60,0.80,2.20,1.80,1.20,3.20,3.60,2.00,2.60,0.20,1.40,0.80,0.80,3.40,1.60,2.40,0.60,0.80,0.00,2.80,3.00,3.80,2.40,2.40,0.80,3.00,2.60,4.00,0.00
"92902A",1.60,1.25,0.20,0.20,0.40,0.20,0.20,0.20,0.60,0.80,0.00,0.00,0.00,0.80,0.40,0.60,1.20,0.40,0.00,0.40,0.60,0.80,0.00,0.00,0.00,0.20,0.00,0.00,1.00,1.20,1.20,1.40,2.00,2.20,1.00,1.20,1.20,2.00,2.60,0.20,0.60,0.80,0.00,3.80,1.00,2.20,0.20,2.20,0.80,3.60,2.20,3.00,4.00,4.00,1.60,2.40,2.00,4.00,0.00
"92902B",1.40,1.40,0.40,0.40,0.60,0.20,0.40,0.40,0.60,0.60,0.20,0.20,0.00,0.80,0.40,0.60,1.20,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.40,1.60,0.80,1.40,1.40,0.40,0.60,0.60,2.60,2.40,0.40,0.60,0.80,0.20,3.80,0.80,2.40,0.40,2.80,0.40,3.20,1.80,3.00,3.80,3.60,1.60,2.80,2.60,4.00,0.00
