"93914C",2.40,2.20,3.60,3.20,2.40,2.20,2.20,1.80,2.20,2.20,2.60,3.20,2.80,2.60,2.60,2.60,2.40,2.00,3.40,3.40,2.20,2.40,3.20,2.60,3.20,3.20,2.80,2.80,2.00,2.20,1.80,1.80,1.80,1.40,2.80,2.40,3.20,3.20,2.40,2.00,2.00,1.80,4.00,3.80,3.60,3.20,2.80,2.80,3.20,3.00,3.20,2.80,2.00,2.00,2.40,2.00,2.20,2.40,3.20,3.00,2.00,2.20,2.20,2.20,2.00,1.80,2.80,2.60,3.00,2.80,2.60,2.20,3.40,3.60,2.20,2.00,2.00,1.80,2.80,2.60,3.40,3.20,2.20,2.40,2.00,1.80,1.40,0.80,1.60,1.00,2.00,2.20,1.80,1.40,1.60,1.20,1.40,1.20,1.20,0.60,1.40,1.00,1.80,1.40
"93917A",1.60,1.40,1.80,1.40,1.40,1.00,1.40,1.00,1.60,1.20,1.40,1.20,2.20,2.00,2.20,1.80,2.00,1.80,3.40,2.80,2.40,2.00,2.00,1.40,2.20,2.00,2.00,1.80,1.60,1.40,2.00,1.80,2.20,1.80,1.80,1.60,3.00,2.80,2.00,2.00,1.80,1.40,4.00,3.40,4.00,3.80,3.60,3.60,2.80,2.20,2.80,1.80,1.80,1.60,1.40,0.80,2.20,1.60,3.80,3.20,2.40,2.20,2.40,2.20,1.60,1.40,2.00,1.60,2.00,1.80,1.60,0.80,2.60,2.40,2.00,1.20,1.80,1.20,1.20,0.60,3.80,3.40,1.60,1.40,2.80,2.80,1.20,0.80,1.40,0.80,1.40,1.00,1.20,1.00,1.40,0.80,1.40,1.00,1.60,1.20,1.20,0.60,1.40,0.80
"93917B",1.60,1.40,2.40,2.60,1.40,1.00,1.40,0.80,1.60,1.20,1.40,1.20,2.40,1.80,1.80,1.60,1.80,1.40,3.40,2.40,1.40,1.20,1.60,1.20,1.80,1.60,1.80,1.40,1.80,1.40,1.80,1.60,2.20,2.00,1.80,1.40,3.40,3.00,2.20,1.60,1.40,1.40,3.40,3.00,3.40,2.40,2.80,1.80,3.20,2.60,2.20,1.80,1.80,1.60,1.20,0.40,1.80,2.00,2.60,2.00,2.20,2.00,2.20,2.00,1.60,1.00,2.00,1.40,2.40,2.00,1.80,1.20,2.60,2.20,1.60,1.00,1.80,1.00,1.40,1.00,3.80,3.20,1.40,1.00,2.40,2.20,1.40,0.80,1.20,0.40,1.80,1.40,1.80,1.80,1.60,1.20,1.40,1.00,1.20,0.80,1.40,0.80,1.40,0.80
"93921",1.60,1.40,1.80,1.60,1.40,1.20,1.20,0.80,1.40,1.40,1.20,0.80,1.60,1.20,1.80,1.20,1.20,1.00,1.80,1.40,1.80,1.40,1.00,0.80,1.40,1.40,1.40,1.00,1.00,0.60,1.00,0.40,1.80,1.60,1.60,1.20,2.00,1.60,2.00,1.20,1.60,1.20,2.80,2.20,3.60,3.00,2.80,2.20,2.60,2.20,1.80,2.40,1.40,1.20,1.20,0.60,1.80,1.80,3.20,2.40,2.20,2.00,1.80,1.60,1.20,0.80,1.80,1.40,2.00,2.00,1.40,0.80,2.40,1.80,2.00,1.00,1.20,1.00,1.20,0.60,2.80,2.40,1.40,1.00,1.80,1.80,1.20,0.80,1.00,0.80,1.60,2.00,1.40,1.00,1.40,1.40,1.20,1.40,1.20,1.00,1.20,1.60,1.00,1.60
"93923B",2.00,1.80,2.40,2.00,1.40,1.00,1.40,0.80,2.00,1.60,1.60,1.60,2.00,1.60,1.80,1.40,1.60,1.20,3.40,2.40,1.80,1.60,1.60,1.20,1.80,1.20,2.00,1.80,1.60,1.60,2.00,1.40,2.40,1.80,1.40,0.80,3.40,2.80,2.20,2.40,1.40,1.40,4.40,3.80,3.20,2.20,3.80,2.80,2.20,2.00,2.20,1.80,1.20,1.00,1.20,0.40,1.20,1.00,4.40,3.20,2.40,1.80,1.40,1.40,1.00,0.60,1.40,0.80,2.40,1.60,1.20,0.40,1.80,1.60,1.60,0.80,1.60,1.00,1.20,0.60,4.20,3.80,1.20,0.80,3.80,3.80,1.00,0.60,1.00,0.40,1.40,1.00,1.00,0.40,1.40,1.00,1.20,1.00,1.40,0.60,1.00,0.80,1.00,0.60
"93926B",1.60,1.40,1.40,1.00,1.40,1.00,1.00,0.60,1.60,1.00,1.40,1.00,2.40,1.60,2.40,1.40,1.80,1.20,2.80,1.60,2.00,1.80,1.40,0.80,1.60,1.20,1.80,1.20,1.60,1.20,2.60,2.20,2.40,2.00,2.80,2.60,2.60,2.40,2.00,1.40,1.80,1.20,3.80,3.20,4.00,3.60,2.40,1.80,3.20,2.40,3.80,3.20,2.00,2.00,2.20,1.60,2.40,2.20,3.00,2.80,3.40,3.20,3.80,3.80,4.40,4.00,3.80,3.80,4.00,3.80,3.60,3.60,3.60,3.60,3.80,3.60,3.20,3.20,2.60,2.40,3.20,2.80,1.80,1.80,2.00,1.80,1.20,0.60,2.00,1.60,2.60,2.40,1.80,1.40,1.80,1.60,1.60,1.40,1.80,1.20,1.40,1.20,1.40,0.80
"93926D",2.00,1.60,1.80,1.60,1.80,1.00,1.40,1.00,2.20,2.00,2.00,1.60,2.00,1.40,2.60,2.00,2.20,1.60,3.40,2.80,2.00,1.80,2.20,1.40,2.40,1.80,1.60,1.20,1.60,1.20,2.20,1.40,1.80,1.40,1.80,1.20,3.40,3.00,2.40,2.20,1.80,1.60,4.20,4.20,4.20,3.00,2.80,2.00,3.40,2.40,3.20,1.80,1.40,1.20,1.60,0.80,2.00,1.80,3.60,3.00,2.20,1.80,2.40,2.00,1.40,1.00,2.40,1.60,2.80,1.60,1.80,1.40,3.00,2.40,1.60,1.20,2.60,1.60,1.60,1.00,3.40,3.80,1.40,0.80,2.00,1.80,1.20,0.40,1.40,0.60,2.00,1.60,1.60,1.00,1.40,1.20,1.40,2.00,1.00,0.40,1.40,0.80,1.60,1.00
"93926E",1.80,1.60,2.40,2.80,1.40,1.00,1.80,1.20,1.60,1.20,1.20,1.00,2.00,2.00,1.80,1.60,1.80,1.60,3.40,2.60,2.40,2.20,2.00,1.80,2.80,2.80,2.00,1.80,1.60,1.60,2.00,1.80,2.40,1.80,1.60,1.20,4.00,3.60,2.00,2.00,1.60,1.60,3.20,2.80,4.20,3.40,3.00,2.60,3.20,2.80,2.60,2.20,1.40,1.20,1.20,0.40,1.40,1.40,3.80,3.20,2.60,2.00,2.60,2.40,1.40,0.80,1.60,1.40,3.00,2.60,1.60,1.20,2.40,2.20,1.80,1.40,1.60,1.00,1.20,0.60,3.60,3.00,1.80,1.60,2.40,2.40,1.00,0.40,1.00,0.80,1.80,1.40,1.00,0.40,1.40,1.00,1.40,0.80,1.20,0.80,1.20,0.60,1.00,0.60
"93928",1.80,1.20,1.40,1.00,1.40,0.80,1.40,0.60,1.40,0.80,1.20,0.60,1.40,0.80,2.00,1.60,1.20,1.00,3.00,2.00,2.00,1.60,1.20,0.40,1.80,1.00,1.60,0.40,1.00,0.20,1.00,0.00,2.00,1.60,1.40,0.60,3.20,3.00,1.80,1.00,1.20,0.40,3.60,3.20,3.20,3.40,3.00,2.40,2.40,2.80,2.80,2.60,1.20,0.40,1.40,0.80,1.60,1.20,3.40,2.80,2.20,1.80,1.80,1.80,2.00,0.80,2.00,1.40,2.40,2.20,1.60,0.80,2.40,2.00,1.40,0.80,1.80,1.60,1.20,0.40,2.80,1.80,1.20,0.60,2.40,1.20,1.00,0.00,1.00,0.20,2.00,1.20,1.00,0.00,1.00,0.40,1.00,0.20,1.00,0.40,1.20,0.80,1.00,0.80
"93932",1.60,1.60,2.40,2.40,1.40,1.20,1.20,0.80,1.20,1.20,1.20,1.20,1.60,1.80,2.00,2.00,1.40,1.00,2.20,1.80,1.80,1.20,3.00,1.60,2.60,2.20,1.20,1.40,1.40,1.60,1.40,1.00,2.20,2.00,1.80,1.60,2.80,2.60,1.80,1.00,1.40,1.60,2.80,2.60,3.60,2.60,2.40,1.60,2.00,2.20,2.20,2.40,1.20,1.00,1.20,0.60,1.20,1.00,3.40,2.20,2.60,1.80,2.60,3.20,1.80,1.20,2.20,1.80,2.40,2.20,1.60,0.80,2.60,2.60,2.00,1.60,1.60,1.40,1.20,1.00,3.00,2.40,1.60,1.00,2.20,2.20,1.40,0.80,1.00,1.00,1.00,1.60,1.40,1.60,1.20,1.20,1.40,1.00,1.00,0.80,1.20,1.40,1.20,1.80
"93935",1.60,1.60,2.00,1.40,1.40,0.80,1.80,1.00,1.40,0.60,1.20,0.80,2.40,1.80,1.80,1.20,1.20,0.60,2.40,1.80,3.60,2.00,1.40,0.80,2.60,1.40,1.40,0.80,1.20,0.40,1.40,0.80,2.60,1.40,1.20,0.20,1.40,0.80,1.60,1.40,1.20,0.60,2.00,1.00,4.20,3.60,2.60,2.40,1.80,1.80,2.00,1.80,1.40,0.80,1.40,0.60,1.40,0.80,3.00,2.40,2.60,1.60,2.60,2.40,1.00,0.20,2.20,1.80,2.60,1.60,2.00,1.00,2.20,2.00,1.80,1.20,1.20,0.40,1.00,0.00,2.20,1.20,1.20,0.40,2.40,1.80,1.00,0.00,1.00,0.00,1.00,0.40,1.20,0.40,1.20,0.60,1.20,0.40,1.40,0.60,1.20,0.40,1.40,0.20
"93938",2.00,1.83,1.66,1.50,2.16,1.83,1.50,1.00,1.50,1.16,1.16,0.66,2.33,1.66,2.00,1.66,1.50,1.33,4.16,2.83,3.16,2.50,1.50,1.00,2.16,1.33,2.33,1.83,1.83,1.50,1.66,1.83,2.33,2.16,2.66,2.16,2.33,2.00,2.33,1.66,1.33,1.66,3.66,3.16,3.66,3.66,3.00,2.33,3.00,2.50,2.83,2.16,2.33,1.50,1.83,1.00,2.66,2.16,4.16,3.66,3.33,2.66,3.83,4.66,3.00,2.16,3.16,3.00,3.50,3.16,2.00,1.66,2.83,3.33,2.66,2.33,1.83,1.16,1.66,1.16,3.16,3.00,1.83,1.00,3.33,2.50,1.33,0.83,2.16,1.66,2.33,1.66,1.00,0.83,1.50,1.33,1.33,1.16,1.33,1.00,1.33,1.50,1.66,1.66
"93941",2.00,2.20,2.00,1.80,2.20,2.00,1.60,1.60,1.60,1.60,1.40,1.00,3.00,2.40,2.40,2.00,2.20,1.60,3.60,2.60,2.60,2.20,2.00,1.40,2.20,2.00,2.20,2.20,2.00,2.20,2.40,2.40,3.00,2.60,2.60,2.00,2.80,3.00,2.20,2.60,2.60,2.20,3.60,3.00,3.80,3.00,2.80,2.40,3.60,3.00,3.00,2.40,2.20,2.20,1.40,1.00,2.20,2.40,3.20,2.80,2.60,2.60,3.20,2.60,2.60,2.40,2.00,2.00,2.40,2.40,1.60,1.20,2.80,2.40,2.20,2.20,2.20,1.80,1.20,1.20,3.40,2.80,2.00,2.40,2.60,3.20,1.20,1.00,1.20,1.60,2.20,3.00,1.00,1.40,2.00,2.60,1.60,2.40,1.60,2.20,1.60,1.60,1.60,2.00
"93944A",1.60,1.40,1.60,1.60,1.20,1.20,1.40,1.00,1.40,1.20,1.40,1.00,2.20,2.00,2.80,1.80,1.80,1.40,3.40,2.80,2.20,1.80,2.00,1.40,2.00,1.80,1.80,2.00,1.60,1.80,2.20,2.20,2.60,2.20,2.20,1.40,2.80,3.40,2.00,2.80,1.80,1.80,3.40,2.80,3.60,2.80,3.00,2.40,2.20,2.20,2.40,2.00,1.80,1.60,1.40,1.00,2.00,1.60,3.60,2.40,2.20,2.00,2.40,2.20,2.00,2.20,2.00,1.80,2.40,2.00,1.40,1.00,2.40,2.80,1.80,1.80,1.80,1.40,1.20,1.20,3.20,3.00,1.40,1.60,1.60,2.00,1.00,1.00,1.20,1.20,1.40,2.00,1.00,1.40,1.60,2.40,1.40,1.80,1.40,1.40,1.20,1.20,1.20,1.40
"93944D",1.60,2.00,2.60,2.20,1.40,1.80,1.60,1.20,1.60,1.20,1.40,1.20,2.00,2.20,2.00,1.80,2.60,2.60,3.20,3.20,1.80,1.40,2.00,1.40,2.40,2.00,2.40,2.80,2.20,2.00,2.20,2.00,2.60,2.00,1.60,1.20,3.40,3.20,1.80,1.60,1.80,1.40,3.00,2.40,4.00,3.00,2.60,2.40,2.60,2.40,2.60,2.00,1.80,1.40,1.40,0.80,1.60,1.40,2.60,2.00,2.00,1.40,2.80,2.40,1.80,1.40,1.60,0.80,2.80,2.40,1.80,1.20,2.60,1.80,1.60,1.20,1.40,1.00,1.20,0.60,3.60,3.40,1.60,1.40,1.80,1.60,1.20,0.80,1.40,0.80,1.80,1.40,1.20,0.80,1.40,1.20,1.40,1.40,1.60,1.00,1.40,0.80,1.40,0.80
"93947B",2.00,1.60,2.00,1.40,1.40,1.00,1.60,1.20,2.00,1.80,2.40,1.80,1.80,1.60,1.80,1.40,1.80,1.40,3.40,2.80,2.00,1.40,2.00,1.00,2.40,1.40,2.00,1.80,2.00,1.80,2.00,1.80,1.80,1.40,1.60,0.80,3.20,2.80,1.80,1.60,1.60,1.40,2.80,2.40,3.80,2.80,3.00,2.20,1.60,1.20,2.00,1.60,1.20,0.80,1.40,0.60,1.20,0.80,3.20,3.00,2.00,1.80,1.40,1.20,1.00,0.40,1.20,0.60,2.20,1.80,1.40,0.60,2.80,2.20,1.80,1.00,1.40,1.00,1.20,0.60,3.60,3.20,1.20,1.00,3.00,3.00,1.00,0.40,1.20,0.40,2.20,1.40,1.00,0.40,1.40,0.60,1.40,0.80,1.40,0.60,1.40,0.60,1.20,0.80
"93947E",1.80,1.60,2.60,2.40,1.20,1.40,1.60,1.20,1.80,1.80,1.60,1.20,2.20,1.60,2.00,1.60,2.00,1.60,3.60,3.20,2.20,1.60,2.00,1.20,2.20,1.40,1.80,1.80,2.00,2.00,2.20,2.00,2.20,1.60,1.60,1.20,3.00,2.60,1.80,1.80,2.00,1.60,3.40,3.00,4.00,3.20,3.40,2.80,2.40,1.60,2.80,1.80,1.40,1.00,1.00,0.40,1.40,1.00,3.00,3.00,1.80,1.60,1.60,1.80,1.20,0.80,1.60,0.80,3.00,2.20,1.60,1.20,2.60,2.00,1.40,1.00,1.40,1.00,1.20,0.60,3.60,3.80,1.60,1.60,3.60,3.60,1.20,0.60,1.20,0.40,1.60,1.00,1.20,0.60,1.40,1.00,1.40,1.00,1.20,0.80,1.00,0.80,1.20,0.80
"93951A",2.20,2.20,2.20,2.20,1.80,1.80,1.40,1.40,1.60,1.20,1.40,1.20,2.20,1.80,2.00,1.80,1.40,0.80,3.20,2.40,1.80,1.60,1.60,0.80,2.40,1.80,2.40,2.20,1.80,1.60,2.20,1.60,3.00,2.20,1.80,1.60,3.40,3.40,2.80,2.20,2.40,1.80,4.40,3.80,3.80,3.60,3.00,2.60,4.40,3.80,3.00,2.60,2.00,2.00,3.20,2.80,1.80,2.00,3.00,3.00,2.00,1.80,1.80,1.60,1.40,1.20,2.20,1.80,2.40,2.20,1.80,1.00,2.60,2.00,1.80,1.40,1.80,1.40,1.40,0.60,4.00,4.20,1.40,1.40,2.40,2.20,1.00,0.60,1.60,1.00,2.60,2.40,1.00,0.60,1.40,1.20,1.20,0.80,1.20,0.80,1.40,1.00,1.80,1.20
"93951B",2.00,1.40,2.60,2.20,1.40,1.00,1.40,1.00,1.40,0.80,1.80,1.40,2.60,1.80,2.20,1.80,1.60,1.00,3.20,2.60,1.60,1.60,1.60,1.20,2.00,2.00,3.00,2.40,1.60,1.60,2.20,1.80,3.00,2.20,2.00,1.60,3.40,3.40,2.20,1.80,1.80,1.80,3.60,3.80,4.00,3.40,3.20,3.00,3.00,3.20,2.60,2.00,2.00,1.40,1.40,0.80,2.20,2.20,2.60,2.60,1.80,1.60,2.40,2.20,1.40,1.60,2.20,1.60,2.00,1.80,2.00,1.20,2.00,1.60,2.00,1.60,1.80,1.40,1.40,0.80,3.60,3.80,1.80,1.60,2.60,2.80,1.40,1.20,1.40,1.00,2.20,1.80,1.20,0.60,1.40,1.00,1.20,0.80,1.20,0.60,1.40,1.00,1.60,1.00
"93951C",2.00,2.00,3.40,3.00,1.60,1.40,1.80,1.40,1.60,1.40,1.60,1.80,3.20,2.60,2.60,2.00,1.40,0.80,3.60,2.60,2.20,1.80,1.40,1.00,2.20,1.80,2.80,2.60,1.60,1.40,1.80,1.40,2.00,1.80,1.40,1.00,4.00,3.40,2.20,1.80,2.20,1.60,4.00,3.80,3.60,3.20,2.80,3.00,3.20,3.20,2.80,2.40,2.00,1.40,2.80,2.20,2.20,2.20,2.60,2.20,2.00,1.60,2.20,2.00,2.00,1.60,2.40,1.80,2.60,2.60,1.60,1.00,3.00,2.40,2.20,1.60,2.00,1.40,1.40,1.00,3.80,3.60,1.60,1.80,3.80,4.00,1.00,0.60,1.80,1.20,2.20,1.60,1.20,0.80,1.20,1.00,1.40,1.00,1.20,0.80,1.80,1.20,1.80,1.20
"93951D",1.80,1.40,2.40,2.00,1.60,1.20,1.60,1.20,1.60,1.00,1.80,1.20,3.00,2.20,2.20,1.80,1.60,1.00,3.20,2.60,2.00,1.60,1.60,1.00,2.00,1.60,3.00,2.60,2.20,1.80,2.40,1.80,2.80,2.20,2.40,2.00,3.40,3.40,2.40,1.60,2.00,1.60,4.00,3.80,4.20,3.80,3.40,3.20,2.80,2.60,2.80,2.40,1.40,1.00,1.60,0.80,1.40,1.20,3.00,2.60,2.40,2.00,2.00,1.80,1.80,1.80,2.00,1.60,2.40,2.00,1.80,1.00,2.80,2.40,2.00,1.40,1.60,1.20,1.20,0.60,4.20,3.80,1.80,1.80,3.60,3.40,1.00,0.20,1.20,0.40,3.20,3.20,1.20,0.60,1.40,1.20,1.20,0.60,1.00,0.60,1.40,1.00,1.40,0.80
"93953",1.80,1.40,1.80,1.80,1.40,0.80,2.20,1.20,1.20,0.60,1.20,0.60,2.20,1.60,2.00,1.60,1.80,1.20,2.60,2.20,1.40,0.80,1.60,0.80,2.20,1.40,1.80,1.20,1.00,0.40,1.40,0.40,1.00,0.20,1.20,0.80,2.00,2.00,1.80,1.20,1.60,0.80,2.80,2.00,3.40,2.60,2.60,1.80,3.00,2.80,2.60,2.20,1.00,0.60,1.20,0.20,1.20,0.80,3.40,2.80,1.80,0.80,2.40,2.00,2.20,1.20,2.40,1.60,2.40,2.60,2.20,1.60,2.40,2.60,1.80,1.40,2.00,1.40,1.80,1.20,2.60,2.40,1.40,0.80,1.00,0.60,1.00,0.20,1.40,0.80,1.80,1.40,1.40,0.40,1.20,0.60,1.20,0.60,1.20,0.40,1.00,0.80,1.20,0.60
"93956",1.80,1.80,2.60,3.00,1.40,1.40,2.20,2.00,1.80,1.60,1.40,1.60,3.00,2.60,2.20,2.60,2.40,2.20,4.00,3.20,2.20,2.40,2.00,1.60,2.00,1.80,2.00,2.00,2.20,2.40,2.40,2.40,3.20,2.40,1.60,1.20,4.20,3.80,2.40,2.40,2.00,2.00,3.60,3.20,4.40,3.80,4.20,3.20,4.20,3.60,3.60,2.80,2.20,2.00,1.40,0.80,2.00,2.20,3.80,3.20,3.00,2.60,2.80,3.00,2.60,2.00,2.40,2.20,3.00,2.40,1.40,0.60,3.20,3.00,1.80,1.40,1.60,1.20,1.20,0.60,4.00,3.40,1.80,1.80,1.80,2.20,1.00,0.60,1.00,0.40,2.40,2.20,1.00,0.60,1.60,2.00,1.60,2.00,1.60,1.20,1.00,1.20,1.00,1.00
"93997",2.20,2.00,2.00,2.00,1.40,1.40,1.60,1.40,1.80,1.40,1.40,1.00,2.60,2.00,2.80,1.80,2.20,1.80,3.80,2.80,2.40,2.20,1.80,1.80,2.00,1.80,2.20,2.40,1.80,2.20,1.80,2.20,2.60,2.80,2.20,2.00,2.80,3.00,2.60,3.00,2.40,2.00,3.40,3.40,4.00,3.00,3.60,3.20,2.60,2.60,2.40,2.20,2.00,1.80,1.20,1.20,2.60,2.40,4.00,2.80,2.80,2.60,2.00,2.40,2.00,1.80,2.00,2.00,2.60,2.20,1.60,1.60,2.60,3.00,2.20,2.40,1.80,1.60,1.60,1.40,3.20,3.40,1.80,1.80,2.40,3.40,1.20,1.60,1.20,1.40,1.80,2.40,1.00,1.40,1.40,2.40,1.40,2.00,1.60,1.60,1.20,1.60,1.20,1.40
"93998",2.40,2.40,2.60,2.40,1.40,1.00,1.40,0.80,1.60,1.20,1.00,0.80,2.20,1.80,2.00,1.60,1.80,1.60,3.40,3.40,2.00,1.40,1.80,1.00,2.40,1.80,2.20,2.20,1.60,1.60,2.00,1.80,2.40,2.00,1.80,1.40,3.40,3.40,2.00,2.00,1.40,1.40,3.20,3.00,4.20,4.00,4.00,3.80,2.80,2.80,3.20,2.20,1.60,1.40,1.40,0.80,1.80,1.40,3.40,3.60,2.80,2.20,2.20,2.20,2.40,1.80,2.20,1.80,2.80,2.40,1.80,1.20,2.60,2.40,2.20,1.40,1.80,1.00,1.40,0.60,3.40,3.40,1.80,1.60,2.00,1.60,1.00,0.40,1.20,0.60,1.60,1.20,1.20,0.60,1.60,1.20,1.40,1.00,1.40,0.80,1.40,0.80,1.00,0.80
"95002A",2.80,2.80,3.00,3.20,2.80,3.20,3.00,3.00,1.40,1.00,1.60,1.20,3.80,3.40,3.20,2.60,2.40,2.20,4.00,4.20,1.80,2.20,2.60,2.00,2.60,2.60,2.80,2.80,2.00,1.80,2.20,2.00,2.80,2.80,2.20,2.00,2.00,2.00,3.00,3.00,3.20,3.00,2.60,2.60,3.00,3.00,2.20,2.40,3.40,3.40,2.60,2.40,2.00,2.00,2.20,2.00,2.80,2.60,2.20,2.40,1.60,1.80,2.40,2.20,2.40,2.20,2.20,2.00,2.60,2.60,2.20,1.80,2.80,3.00,2.20,1.80,2.60,2.20,1.80,1.40,3.60,3.40,2.40,2.40,2.80,2.20,1.40,1.20,1.60,1.40,2.20,2.20,1.60,1.40,1.80,1.60,1.80,2.00,1.60,1.80,2.20,2.20,2.40,2.60
"95002B",2.20,1.60,2.80,3.00,2.00,1.60,1.40,1.40,1.40,1.00,1.60,1.20,3.80,2.80,2.40,2.00,2.00,1.40,3.00,2.60,1.80,2.00,1.60,1.20,2.40,2.00,2.60,2.60,1.80,1.60,2.00,2.00,2.60,2.40,2.20,1.80,1.60,1.00,2.40,1.80,2.60,2.00,2.60,2.40,3.20,3.20,2.80,2.40,3.40,3.40,2.80,2.40,2.20,2.00,2.00,1.60,2.80,2.60,2.00,2.00,2.20,2.00,2.20,2.00,1.80,1.60,1.80,1.80,2.40,2.20,1.60,1.40,2.20,2.00,1.60,1.20,2.20,1.60,1.60,1.20,3.40,3.00,2.20,2.20,2.00,1.80,1.40,0.80,1.80,1.20,2.00,1.80,1.40,1.00,1.60,1.20,1.40,1.40,1.20,0.80,1.40,0.80,1.80,1.20
"95005A",2.40,2.40,2.40,2.40,2.00,1.40,1.60,1.60,1.00,0.40,1.00,0.20,2.80,2.60,2.60,2.20,1.80,1.40,2.20,2.20,1.40,0.60,2.20,2.20,2.40,2.00,2.40,1.60,1.20,1.00,1.20,0.80,2.00,1.00,1.20,0.80,1.60,1.20,1.80,1.40,1.60,1.20,1.80,1.60,2.40,1.80,1.80,1.20,3.00,3.20,2.00,1.60,1.80,1.40,1.40,0.40,1.40,0.80,2.40,2.00,1.60,1.00,1.80,1.20,1.40,0.80,1.20,0.60,1.80,1.40,1.20,0.40,2.00,2.00,1.20,0.40,1.60,1.60,1.40,0.60,2.80,2.60,1.80,0.80,1.40,0.60,1.00,0.00,1.20,0.40,1.00,0.20,1.00,0.00,1.40,1.20,1.20,1.00,1.00,0.20,1.40,1.00,1.20,0.80
"95005B",2.20,2.20,2.60,1.80,2.00,1.60,2.20,1.80,1.20,0.40,1.20,0.60,2.40,2.40,2.00,1.80,2.60,2.60,2.80,2.80,1.40,1.40,2.00,2.00,2.80,2.40,2.20,1.60,1.40,1.00,2.20,1.60,2.00,1.80,1.20,0.80,1.60,1.40,1.60,1.00,1.00,0.40,2.00,1.40,2.20,1.80,2.20,1.80,3.80,3.80,1.40,1.00,1.20,0.40,1.40,0.40,1.80,1.60,2.20,1.40,1.00,0.20,1.20,1.40,1.60,1.00,1.20,0.40,1.60,1.80,1.20,0.20,2.20,2.40,1.20,0.60,1.20,0.80,1.20,0.80,2.40,2.00,1.80,0.80,1.60,1.20,1.00,0.40,1.00,0.20,1.20,0.40,1.40,0.40,1.20,0.40,1.20,0.40,1.40,0.80,1.40,1.40,2.00,1.40
"95008",3.40,3.80,3.40,3.80,3.20,3.00,2.60,1.80,2.40,2.60,1.60,1.20,3.40,3.20,2.80,2.20,2.40,2.20,3.60,3.80,1.00,0.00,2.40,1.80,3.00,2.80,1.40,1.00,1.60,1.20,2.20,2.40,2.20,1.40,1.60,1.20,1.60,1.20,3.00,2.60,2.20,2.20,2.60,1.80,2.40,1.80,2.40,2.40,3.80,3.40,1.40,0.80,2.40,2.00,1.80,0.80,3.40,3.00,2.20,2.00,1.20,0.80,1.40,1.00,1.00,0.00,1.20,0.20,1.80,1.20,1.60,0.40,1.40,1.40,1.40,0.60,1.20,0.60,1.00,0.00,3.20,3.60,1.60,1.40,1.60,1.00,1.20,0.60,1.20,0.20,1.20,0.20,1.40,0.60,1.60,1.20,2.40,2.00,1.60,0.80,2.00,1.60,2.40,2.00
"95011",2.60,3.00,3.20,3.20,3.60,3.20,3.00,2.20,1.00,0.40,1.00,0.40,2.80,2.40,2.80,2.40,2.40,2.40,3.40,3.60,1.80,1.80,1.60,1.20,2.00,1.40,2.60,2.00,1.20,0.80,1.40,1.00,1.80,0.80,1.40,1.20,1.60,1.00,1.80,2.00,2.00,1.40,2.00,1.80,2.40,2.00,2.40,1.80,3.40,3.00,2.00,1.60,1.20,0.40,3.00,2.20,1.60,1.00,2.20,2.20,1.60,1.00,2.20,2.00,2.00,1.40,1.60,1.20,1.60,2.00,1.20,0.80,2.00,2.20,1.40,0.60,2.20,1.60,1.40,0.60,2.60,2.20,1.80,0.80,1.60,0.60,1.20,0.40,1.20,0.60,1.80,1.20,1.00,0.20,1.40,0.80,1.40,0.60,1.00,0.40,2.00,1.80,2.00,1.40
"95014",2.80,3.00,3.60,3.40,2.40,2.40,2.80,2.60,1.80,1.40,1.60,1.40,4.00,3.40,3.00,2.80,2.60,2.20,3.40,2.80,3.20,2.60,3.20,2.80,3.60,2.60,1.60,1.40,2.20,2.40,2.80,2.20,2.20,1.80,2.00,1.60,1.80,1.80,3.00,2.40,2.80,2.80,2.80,2.40,2.80,2.00,2.60,2.40,3.00,2.80,1.80,1.20,2.60,1.80,3.20,2.40,3.00,3.00,1.80,1.60,2.00,1.80,2.20,1.80,2.00,1.60,1.60,1.40,1.60,1.20,1.60,0.80,2.60,2.40,2.20,1.40,1.40,1.20,1.40,1.00,3.40,3.00,2.00,2.00,2.00,1.60,1.00,0.40,1.00,0.40,2.20,1.40,1.20,0.20,2.80,2.20,3.20,2.80,2.80,2.80,1.40,1.00,1.60,1.20
"95017",1.80,1.80,2.20,2.20,2.00,2.20,2.40,2.20,1.20,1.40,1.20,1.40,3.20,2.60,2.80,2.60,2.00,1.80,2.60,2.20,1.60,1.80,2.40,2.00,2.20,2.40,1.60,1.80,2.00,2.20,2.00,2.40,2.80,2.80,1.80,1.80,1.80,1.60,2.00,2.00,1.60,1.80,2.40,2.40,3.40,2.80,2.60,2.00,3.40,3.20,2.20,2.00,2.40,2.60,2.60,1.80,2.40,2.40,3.20,2.60,2.20,2.00,2.40,2.80,1.80,1.80,1.60,1.20,1.80,1.80,1.40,0.80,2.60,2.80,1.80,1.20,1.60,1.20,1.60,1.00,3.40,3.00,1.80,2.00,1.60,1.20,1.60,1.20,1.20,1.20,1.40,1.60,1.40,1.40,1.60,1.60,1.80,2.20,1.60,1.60,1.40,1.60,1.80,1.80
