"34053A",4.43,2.89,2.93,3.50,1.91,3.45,4.50,4.37,2.62,2.37,1.87,2.37,2.75,3.25,3.75,3.12,4.62,4.00,3.12,2.25,2.62,3.50,1.87,1.50,3.12,3.50,3.50
"34053B",4.37,3.14,3.65,3.58,2.41,4.58,4.50,4.25,2.87,2.62,4.50,3.00,3.25,3.50,4.87,2.62,4.37,4.00,4.50,2.75,2.87,3.50,2.50,1.75,3.62,3.75,4.37
"34056A",4.56,3.06,3.15,3.25,2.08,3.70,4.75,4.37,2.75,2.75,1.87,2.62,3.12,3.12,4.12,2.50,3.87,4.25,3.37,2.25,2.75,3.75,2.25,1.37,4.00,3.75,3.62
"34056B",3.18,2.52,2.18,3.29,2.41,1.79,3.25,3.12,2.25,3.00,1.25,2.75,2.25,3.12,1.87,1.75,4.00,2.25,1.75,1.87,2.75,2.25,2.50,2.00,3.50,3.50,1.75
"34056D",4.06,2.81,2.68,3.29,2.62,3.29,4.25,3.87,2.87,2.25,2.00,3.00,2.50,3.25,3.62,2.75,3.75,3.62,3.25,2.50,2.87,2.87,2.87,2.00,3.50,2.75,3.00
"34056E",4.25,2.68,2.46,2.95,2.00,3.62,4.50,4.00,2.62,2.00,1.75,2.25,2.37,2.37,3.87,3.50,3.87,3.37,3.37,2.00,2.62,2.75,2.12,1.62,3.12,2.50,3.62
"34056F",4.56,3.62,3.90,3.00,2.58,4.58,4.50,4.62,3.62,2.62,4.50,3.62,4.25,3.62,4.50,2.75,3.00,4.37,4.62,3.37,2.37,4.12,2.75,1.37,3.87,3.87,4.62
"34056G",4.43,3.47,4.03,3.12,2.50,4.45,4.37,4.50,3.50,3.12,4.62,3.50,4.12,3.50,4.50,2.37,3.37,4.37,4.50,3.12,2.50,4.00,2.50,1.50,4.00,3.75,4.37
"34056H",3.93,3.68,3.84,2.95,3.08,4.25,3.75,4.12,3.75,3.12,4.50,3.87,3.75,3.50,4.12,2.62,3.12,3.87,4.25,3.87,2.25,3.87,3.25,2.12,4.12,4.00,4.37
"34056J",3.68,3.33,3.40,3.08,2.70,4.00,3.75,3.62,3.12,3.00,3.75,3.25,3.50,3.25,3.62,2.62,3.37,3.50,4.25,3.00,2.62,3.37,2.87,2.00,3.75,4.00,4.12
"34056K",4.06,3.41,3.62,3.16,3.00,4.08,4.12,4.00,3.62,3.12,4.25,3.62,3.50,3.37,3.87,2.37,3.62,3.62,4.00,3.37,2.50,3.50,3.25,2.12,3.87,3.75,4.37
"34058A",3.75,3.20,3.56,3.29,2.87,4.00,3.50,4.00,2.75,2.87,3.87,3.37,3.50,3.62,3.62,2.62,3.25,3.87,4.25,3.25,3.00,3.62,3.37,1.87,3.50,3.62,4.12
"34058B",3.62,2.97,3.18,3.62,3.00,3.45,3.62,3.62,2.50,3.12,3.37,3.37,2.87,3.37,3.25,2.62,3.12,3.12,3.50,2.87,4.37,3.12,3.50,2.12,3.50,3.50,3.62
"34058C",4.62,3.00,3.37,3.12,3.66,2.58,4.87,4.37,2.75,2.25,2.00,4.00,4.62,4.12,2.87,1.87,3.00,4.75,2.75,2.87,2.25,4.50,3.62,3.37,3.00,2.87,2.12
"34058E",4.25,2.93,3.06,2.50,2.45,3.41,4.25,4.25,2.37,2.00,2.37,2.75,3.87,3.00,3.12,3.62,3.12,4.12,3.50,2.50,1.37,3.75,2.50,2.12,2.87,2.37,3.62
"34058F",4.25,2.89,3.15,2.70,2.66,3.25,4.25,4.25,2.50,2.00,3.00,3.12,3.62,3.25,3.12,3.50,3.25,4.12,3.37,2.50,1.62,3.50,2.62,2.25,2.75,2.50,3.25
"34058G",3.12,2.75,2.50,2.87,2.70,2.45,3.12,3.12,3.00,2.50,2.37,2.62,2.37,3.12,2.37,3.37,3.50,2.50,2.37,2.50,2.00,2.62,2.87,2.62,2.75,2.50,2.62
"34058L",3.75,2.89,3.28,2.79,3.04,3.41,3.75,3.75,3.00,2.62,4.25,3.37,3.25,3.12,2.25,2.12,2.62,3.25,4.37,2.75,2.62,3.00,3.12,2.62,3.12,3.12,3.62
"39002",4.00,3.27,3.65,3.25,3.87,2.95,4.00,4.00,3.87,2.87,4.62,4.00,3.75,3.62,1.87,2.37,3.87,3.50,4.00,4.12,2.25,3.62,3.87,3.75,2.50,3.00,3.00
"39005",3.12,3.14,2.56,2.66,3.33,2.54,3.12,3.12,2.87,2.87,1.87,3.50,2.87,2.75,2.00,3.62,3.75,2.75,2.62,3.37,1.50,2.75,3.50,3.00,3.25,2.87,3.00
"39008",3.62,3.37,2.93,3.08,3.54,2.66,3.50,3.75,3.25,2.87,2.75,3.75,3.12,3.12,2.00,3.50,3.75,3.12,2.75,3.62,2.37,3.00,3.75,3.12,3.25,3.50,3.25
"39011",3.25,3.14,2.93,3.33,2.41,3.50,3.00,3.50,2.50,2.25,3.50,2.62,3.75,2.87,2.75,3.00,3.25,3.00,3.37,4.25,3.87,3.00,2.25,2.37,2.87,2.50,4.37
"39014",2.87,2.89,2.15,3.00,2.91,2.75,3.00,2.75,2.12,2.37,1.50,2.75,2.87,2.12,2.00,4.00,3.75,2.50,2.62,3.87,3.12,2.25,3.12,2.87,2.75,1.75,3.62
"39999A",4.12,3.18,2.84,3.25,2.50,2.58,4.37,3.87,2.75,2.62,2.12,2.87,3.37,2.50,2.00,3.00,3.50,3.25,2.12,3.25,3.75,3.37,2.75,1.87,3.00,3.75,3.62
"39999B",3.75,3.52,3.21,3.16,2.20,3.79,3.62,3.87,3.37,2.37,3.62,2.62,3.87,3.00,3.25,2.37,2.25,3.50,3.75,3.62,4.25,3.37,2.37,1.62,3.62,4.25,4.37
"39999C",3.18,3.43,2.90,2.95,3.58,2.29,3.25,3.12,3.50,3.62,2.25,3.87,3.00,3.25,2.00,3.12,3.25,2.87,2.25,3.62,2.37,2.87,3.87,3.00,3.25,4.12,2.62
"39999D",3.56,3.16,3.06,3.04,3.16,3.12,3.37,3.75,3.25,3.12,2.75,3.37,3.00,3.37,3.12,2.75,3.75,3.37,3.00,3.00,2.00,3.00,3.50,2.62,3.50,3.50,3.25
"39999E",3.43,3.04,2.21,2.37,1.50,3.79,3.37,3.50,2.62,1.87,1.50,1.62,2.75,1.50,3.25,4.37,3.87,3.25,3.50,2.75,1.75,2.25,1.50,1.37,2.87,2.87,4.62
"39999G",3.50,2.97,2.68,2.50,2.87,2.87,3.62,3.37,2.25,2.25,2.62,3.12,2.87,2.62,2.12,2.87,2.50,2.87,2.87,3.25,2.37,3.00,3.12,2.37,3.00,3.62,3.62
"41002",3.68,3.54,3.84,3.37,3.16,4.16,3.87,3.50,3.87,3.62,4.50,3.62,3.50,3.62,3.87,2.50,3.37,3.62,4.50,3.50,3.12,3.62,3.12,2.75,3.75,4.12,4.12
"43002",3.56,3.52,3.28,3.33,3.41,3.54,3.62,3.50,3.50,3.87,2.62,3.62,3.50,3.50,2.87,3.00,3.37,3.25,4.00,3.25,3.12,3.37,3.37,3.25,3.37,4.50,3.75
"43008",3.62,3.29,3.34,3.33,2.91,3.79,3.75,3.50,3.50,3.12,2.75,3.37,4.12,3.37,3.12,2.75,3.37,3.87,4.37,2.00,3.25,3.62,2.75,2.62,3.62,3.75,3.87
"43011",3.31,3.35,2.81,2.87,3.12,3.41,3.62,3.00,3.50,3.00,2.00,3.25,3.37,2.75,2.37,3.75,3.37,2.87,4.12,2.87,2.50,3.37,3.12,3.00,3.00,3.62,3.75
"43014A",3.81,3.68,3.68,3.25,2.83,3.91,4.00,3.62,3.75,3.50,3.00,2.87,4.50,3.50,3.37,2.87,3.00,4.37,4.25,3.12,3.25,3.87,3.00,2.62,3.62,4.25,4.12
"43014B",3.68,3.64,3.50,3.08,3.00,3.79,3.75,3.62,3.75,3.50,2.75,3.37,4.25,3.12,3.37,3.00,3.00,4.00,4.00,3.25,3.12,3.75,3.12,2.50,3.50,4.12,4.00
"43017",3.62,3.43,3.31,3.25,3.00,3.62,3.62,3.62,3.62,3.50,2.75,3.25,3.62,3.37,3.25,2.75,3.37,3.50,3.87,3.12,3.00,3.50,3.00,2.75,3.62,3.87,3.75
"43021",3.25,3.27,2.87,3.54,2.91,3.29,3.12,3.37,3.25,2.50,2.50,3.00,3.12,2.87,3.00,2.75,4.00,3.37,3.12,3.00,3.75,3.12,2.87,2.87,3.25,4.25,3.75
"43023A",3.37,3.12,2.71,2.87,2.95,3.41,3.25,3.50,3.12,2.75,2.37,3.00,3.25,2.62,3.25,2.75,3.50,2.75,3.50,2.75,2.50,3.00,3.12,2.75,3.37,3.50,3.50
"43023B",3.87,3.35,3.18,3.25,3.04,3.62,3.87,3.87,3.25,3.25,2.62,3.25,3.50,3.37,3.62,2.62,3.50,3.37,3.50,3.25,2.87,3.50,3.25,2.62,3.62,3.87,3.75
"43099A",3.50,3.27,3.00,3.16,2.91,3.41,3.37,3.62,3.12,3.25,2.37,3.12,3.37,3.12,3.25,2.75,3.37,3.12,3.50,3.12,3.00,3.25,3.12,2.50,3.37,3.87,3.50
"43099B",3.81,3.08,3.03,3.25,2.83,3.70,3.62,4.00,3.25,2.50,3.00,3.00,2.87,3.12,3.62,2.50,3.37,3.25,3.87,2.87,3.25,3.37,2.75,2.75,3.37,3.62,3.62
"49002",4.12,3.41,3.28,3.37,3.12,3.66,4.37,3.87,3.75,3.37,3.00,3.37,3.50,3.25,3.62,2.62,3.75,3.50,3.75,3.37,3.12,3.25,3.37,2.62,3.50,3.75,3.62
"49005A",3.62,3.14,3.03,3.08,3.12,3.45,3.50,3.75,3.25,3.25,2.75,3.25,3.25,2.75,3.25,2.87,3.62,3.25,3.62,2.87,2.87,2.87,3.25,2.87,3.25,3.37,3.50
"49005B",3.75,3.39,3.12,3.08,3.16,3.54,3.75,3.75,3.50,3.25,2.50,3.25,3.87,2.75,3.37,3.00,3.75,3.62,3.62,3.00,2.75,3.12,3.25,3.00,3.37,3.62,3.62
"49005C",3.68,3.41,3.18,3.16,3.20,3.41,3.62,3.75,3.50,3.37,2.75,3.25,3.62,3.00,3.12,3.00,3.75,3.50,3.50,3.12,2.75,3.12,3.25,3.12,3.50,3.75,3.62
"49005D",3.75,3.43,3.18,2.75,3.45,3.66,3.62,3.87,3.37,3.25,2.75,3.75,3.75,3.00,3.12,3.37,2.62,3.62,3.62,2.75,2.62,3.12,3.50,3.12,3.75,3.62,4.25
"49005F",3.68,3.50,3.06,2.83,3.58,3.75,3.50,3.87,3.25,3.00,2.50,3.87,3.87,3.00,3.37,3.50,2.75,3.62,3.62,3.12,2.75,3.12,3.62,3.25,3.50,3.75,4.25
"49005G",3.62,3.39,3.00,2.79,3.50,3.75,3.50,3.75,3.25,2.87,2.37,3.62,3.62,3.00,3.37,3.50,2.75,3.62,3.62,2.87,2.62,3.12,3.62,3.25,3.37,3.75,4.25
"49008",3.62,3.35,3.15,2.87,3.50,3.62,3.50,3.75,3.25,3.00,3.00,3.62,3.62,3.12,3.25,3.25,2.62,3.50,3.50,2.87,2.87,3.12,3.62,3.25,3.50,3.62,4.12
"49011",3.06,3.16,2.87,3.33,3.58,2.91,2.87,3.25,3.25,3.50,2.12,3.25,2.62,3.75,2.75,3.12,3.00,3.25,2.87,3.00,3.25,2.62,3.75,3.75,3.25,3.75,3.12
"49014",3.12,3.14,2.81,3.29,3.37,2.70,3.12,3.12,2.87,3.25,2.37,3.25,2.87,3.62,2.50,3.25,3.12,3.12,2.62,3.12,3.12,2.50,3.50,3.37,3.00,3.75,3.00
"49017",2.43,2.97,2.34,3.37,3.29,2.16,2.37,2.50,2.75,3.00,1.62,3.12,2.50,3.50,1.87,3.25,3.50,2.37,2.12,3.00,3.12,2.37,3.37,3.37,2.62,3.75,2.50
"49021",1.56,2.91,1.93,3.00,3.16,1.75,1.50,1.62,3.50,3.00,1.37,3.25,2.37,3.00,1.75,3.50,4.00,1.50,1.62,3.00,2.00,1.87,3.12,3.12,2.12,3.00,1.87
"49023A",1.87,2.79,2.06,3.20,3.33,1.70,1.75,2.00,3.25,2.87,1.75,3.25,2.25,3.50,1.50,3.12,3.37,1.75,1.50,3.37,2.75,1.87,3.37,3.37,1.87,2.87,2.12
"49023B",2.87,3.29,2.53,2.75,3.37,2.41,2.87,2.87,3.50,3.12,1.87,3.37,2.87,3.00,1.75,3.62,3.12,2.62,2.62,3.25,2.12,2.50,3.50,3.25,2.62,3.87,2.87
"49026",2.43,2.70,2.00,2.50,2.58,2.50,2.12,2.75,2.62,2.50,1.50,2.50,2.62,2.12,2.50,3.75,2.87,2.37,2.12,2.37,2.50,1.62,2.62,2.62,2.50,2.37,2.87
"49032A",2.62,2.77,2.37,2.83,2.79,2.37,2.50,2.75,2.87,2.50,2.37,2.87,2.50,2.62,2.37,3.37,3.12,2.50,2.37,2.12,2.75,2.12,2.62,2.87,3.12,2.62,2.37
"49032B",2.62,2.66,2.65,2.62,2.25,2.08,2.25,3.00,2.25,2.25,1.37,2.50,3.37,2.75,2.25,2.75,3.25,3.87,1.75,2.00,1.87,3.12,2.37,1.87,2.62,3.00,2.25
"49999A",3.43,3.20,2.71,2.62,2.20,3.45,3.50,3.37,2.75,2.50,2.37,2.25,3.37,2.37,2.75,3.37,2.75,3.00,3.62,2.87,2.75,3.00,2.25,2.12,3.25,3.62,4.00
"49999B",3.06,3.08,2.65,3.00,2.87,3.29,2.87,3.25,2.75,2.50,2.00,3.00,3.00,2.62,2.87,3.12,3.37,3.25,3.50,2.87,3.00,2.87,2.87,2.75,3.12,3.62,3.50
"49999C",3.18,3.31,2.96,3.41,2.83,3.29,3.00,3.37,3.25,2.87,2.50,2.87,3.00,2.87,3.25,3.37,3.12,3.37,3.00,3.00,4.25,3.12,2.87,2.75,3.50,3.75,3.62
"51002A",3.75,3.54,3.65,3.54,3.45,3.95,3.62,3.87,4.12,3.50,4.25,3.62,3.62,3.62,3.75,2.12,3.50,3.37,3.87,3.75,3.50,3.50,3.25,3.50,3.62,4.00,4.25
"51002B",3.81,3.58,3.62,3.54,3.45,3.91,3.87,3.75,4.12,3.50,4.25,3.62,3.50,3.62,3.62,2.50,3.62,3.37,4.00,3.75,3.37,3.37,3.25,3.50,3.62,4.00,4.12
"53102",2.93,3.08,2.56,3.66,3.62,2.00,3.00,2.87,3.12,2.87,2.00,3.50,2.62,4.25,1.37,2.37,3.50,2.62,2.50,3.62,3.25,2.75,3.87,3.50,2.25,4.50,2.12
"53105",2.87,3.16,2.78,3.58,3.62,2.33,3.00,2.75,3.00,3.25,2.25,3.50,2.87,3.75,2.00,2.50,3.62,2.75,2.75,3.62,3.37,2.87,3.87,3.50,2.50,4.50,2.25
"53108",2.56,3.22,2.25,2.91,3.54,2.16,2.50,2.62,3.62,2.62,1.50,3.62,2.50,2.87,1.50,3.50,3.87,2.37,2.50,3.50,2.00,2.50,3.62,3.37,2.12,4.12,2.50
"53114",2.37,3.31,2.40,3.25,3.41,2.45,2.37,2.37,3.62,3.00,1.87,3.50,2.75,3.12,1.87,3.37,3.87,2.25,2.87,3.75,2.75,2.50,3.62,3.12,2.12,4.25,2.62
"53117",2.68,3.25,2.53,3.25,3.41,2.54,2.75,2.62,3.75,3.12,1.87,3.50,2.75,3.37,2.00,2.62,3.62,2.50,2.87,3.62,2.75,2.62,3.62,3.12,2.62,4.12,2.75
"53121",3.06,3.29,2.68,3.41,3.45,2.75,3.12,3.00,3.75,3.25,2.25,3.62,2.87,3.50,2.50,2.87,3.75,2.37,3.00,3.50,3.00,2.87,3.62,3.12,2.62,4.12,2.75
"53123",3.06,3.18,2.87,3.33,3.45,2.91,3.00,3.12,3.62,3.12,3.00,3.50,2.87,3.50,2.75,2.50,3.50,2.50,3.25,3.50,3.00,2.87,3.75,3.12,2.75,3.87,2.75
"53126",2.68,3.27,2.59,3.33,3.50,2.41,2.62,2.75,3.75,3.12,2.12,3.50,2.62,3.25,2.00,3.37,3.87,2.37,2.75,3.50,2.87,2.75,3.75,3.25,2.25,4.12,2.50
"53128",3.06,3.43,2.75,3.20,3.33,2.54,3.00,3.12,3.87,3.00,2.12,3.50,3.12,3.50,2.12,2.87,3.50,2.75,2.87,3.62,2.62,3.12,3.50,3.00,2.87,4.25,2.62
"53302",3.68,3.27,3.18,3.16,3.62,3.08,3.75,3.62,3.62,3.87,2.87,4.00,3.12,3.37,2.62,3.00,3.25,2.87,3.62,3.37,2.87,3.12,3.75,3.12,3.25,3.25,3.00
"53305",3.18,3.20,3.00,3.12,3.62,3.04,3.25,3.12,3.25,3.62,2.37,4.00,3.12,3.25,2.50,3.25,3.25,2.87,3.62,3.37,2.87,3.12,3.75,3.12,3.12,3.12,3.00
"53311",2.25,3.10,2.21,3.16,3.50,1.91,2.25,2.25,3.62,3.25,1.50,3.62,2.62,3.00,1.62,3.37,4.37,2.00,2.12,3.25,2.12,2.12,4.00,2.87,1.87,3.87,2.00
"53314",2.75,3.25,2.40,3.20,3.50,2.25,2.75,2.75,3.62,3.12,1.75,3.62,2.87,3.37,2.00,3.00,3.87,2.37,2.25,3.37,2.37,2.37,3.75,3.12,2.50,4.12,2.50
"53502",3.25,3.12,2.78,3.45,3.25,2.83,2.87,3.62,3.62,2.87,2.87,3.25,2.62,3.25,2.37,2.75,3.25,2.62,3.12,3.75,3.87,2.75,3.37,3.12,2.87,3.12,3.00
"53505",2.87,3.31,2.53,3.20,3.29,2.95,2.75,3.00,3.37,2.87,2.25,3.37,3.00,3.00,2.37,3.37,3.50,2.37,3.25,3.37,3.12,2.62,3.37,3.12,3.00,3.75,3.25
"53508",2.75,3.10,2.53,2.50,3.33,2.87,2.62,2.87,3.50,2.87,2.75,3.37,3.00,2.37,2.62,3.00,2.87,2.37,3.00,3.37,2.25,2.12,3.62,3.00,3.00,2.75,3.00
"53702",3.00,3.35,2.84,3.33,3.54,2.41,2.87,3.12,3.87,2.62,3.00,3.75,3.00,3.37,1.62,2.62,3.75,2.62,2.50,3.87,2.87,3.12,3.75,3.12,3.00,3.75,3.12
"53705",2.75,3.29,2.53,3.25,3.54,2.29,2.62,2.87,3.50,2.62,2.00,3.75,2.87,3.12,1.50,3.12,3.87,2.50,2.50,3.75,2.75,3.00,3.87,3.00,2.62,3.87,2.87
"53708",2.56,3.18,2.43,3.25,3.54,2.33,2.50,2.62,3.75,2.25,2.50,3.62,2.75,3.00,1.37,2.87,3.75,2.25,2.87,3.62,3.00,2.75,3.75,3.25,2.50,3.62,2.75
"53802",3.12,3.31,2.75,3.45,3.45,2.62,3.00,3.25,3.75,2.75,2.62,3.62,3.00,3.00,2.00,2.75,3.75,2.62,2.75,3.37,3.62,3.00,3.62,3.12,3.12,3.87,3.12
"53805",2.87,3.20,2.68,3.50,3.62,2.54,2.62,3.12,3.62,2.75,2.62,3.75,2.87,3.25,2.00,2.62,3.75,2.50,2.62,3.50,3.50,2.87,3.87,3.25,2.87,3.75,3.00
"53808",2.50,3.14,2.34,3.58,3.58,1.95,2.25,2.75,3.37,2.62,2.25,3.50,2.87,3.25,1.62,2.50,3.87,2.25,2.12,3.37,3.62,2.25,3.87,3.37,2.75,4.00,2.12
"53902",2.68,3.14,2.34,3.50,3.62,2.37,2.50,2.87,3.50,2.37,2.00,3.50,2.37,3.25,1.87,3.12,4.12,2.25,2.62,3.62,3.12,2.75,3.75,3.62,2.37,3.87,2.62
"53905",3.12,3.10,2.78,3.66,3.62,2.16,2.87,3.37,3.62,2.50,2.75,3.62,2.75,3.50,2.12,2.25,3.87,2.75,2.25,3.37,3.62,3.12,3.75,3.50,2.87,3.75,2.12
"53908",2.93,3.43,2.50,3.33,3.41,2.33,3.00,2.87,4.00,3.12,1.87,3.50,3.00,3.12,1.87,3.00,4.00,2.37,2.62,3.62,2.87,2.62,3.50,3.25,3.12,3.87,2.50
"53911",2.75,3.33,2.40,3.08,3.50,2.33,2.87,2.62,3.75,2.87,1.75,3.75,2.75,2.50,1.37,3.75,4.37,2.37,3.00,3.50,2.37,2.62,3.62,3.12,2.12,4.12,2.62
"53914",2.81,3.39,2.43,3.04,3.37,2.20,2.87,2.75,3.50,3.12,1.87,3.62,3.12,3.00,1.75,3.50,4.00,2.25,2.25,3.62,2.12,2.50,3.25,3.25,2.62,4.00,2.62
"55102",3.06,3.41,2.34,3.16,3.41,2.33,3.12,3.00,4.00,2.62,1.62,3.75,3.37,3.12,1.87,3.00,3.62,2.37,2.37,3.62,2.75,2.75,3.37,3.12,2.50,4.00,2.75
"55105",2.75,3.39,2.21,3.12,3.41,2.20,2.75,2.75,3.87,2.62,1.62,3.75,3.25,3.00,1.75,3.25,3.75,2.00,2.25,3.62,2.62,2.62,3.37,3.12,2.50,3.87,2.62
"55108",2.56,3.31,2.12,3.25,3.37,2.16,2.50,2.62,3.87,2.37,1.75,3.75,3.12,3.12,1.75,3.12,4.00,2.12,2.37,3.37,2.62,2.25,3.37,3.00,2.50,3.87,2.37
"55302A",2.43,3.16,1.87,2.91,3.25,2.08,2.37,2.50,3.37,2.12,1.25,3.75,3.00,2.37,1.62,3.12,4.25,1.87,2.25,3.50,2.12,2.25,3.12,2.87,2.00,4.00,2.37
"55302B",2.50,3.12,1.93,3.00,3.25,2.20,2.50,2.50,3.25,2.25,1.25,3.75,3.00,2.50,1.62,3.37,4.25,1.87,2.37,3.50,2.25,2.37,3.12,2.87,1.87,3.75,2.62
"55305",2.81,3.14,2.43,3.25,3.45,2.29,2.87,2.75,3.62,2.50,2.50,3.75,3.00,3.12,2.12,2.62,3.62,2.25,2.25,3.25,3.00,2.50,3.37,3.25,2.75,3.62,2.50
"55307",2.50,3.18,2.09,3.04,3.37,2.00,2.50,2.50,3.62,2.37,1.75,3.75,3.00,2.62,1.75,3.50,4.12,2.00,1.87,3.25,2.37,2.25,3.50,2.87,1.87,3.87,2.37
"55314",2.93,3.29,2.43,3.20,3.45,2.45,2.87,3.00,3.62,2.75,2.12,3.62,3.25,3.00,2.00,2.87,3.75,2.25,2.62,3.37,2.87,2.62,3.62,3.12,2.62,4.00,2.75
"55317",2.68,3.22,2.21,3.12,3.37,2.25,2.75,2.62,3.62,2.50,1.87,3.62,3.25,2.87,1.87,2.87,3.62,2.25,2.25,3.37,2.87,2.25,3.50,3.00,2.50,3.75,2.62
"55321",2.18,3.06,1.87,3.12,3.37,1.83,2.12,2.25,3.62,2.62,1.12,3.62,2.75,2.62,1.62,3.37,4.25,1.75,1.87,3.37,2.50,2.00,3.50,3.00,1.62,3.62,2.00
"55323",2.68,3.08,2.62,3.33,3.54,2.33,2.50,2.87,3.62,3.25,2.00,3.50,2.62,3.37,1.87,2.87,3.75,2.62,2.50,3.12,2.87,2.62,3.62,3.50,2.87,3.37,2.62
"55326",2.62,3.22,2.65,3.08,3.37,2.50,2.50,2.75,3.50,3.12,1.87,3.50,2.75,3.25,2.00,3.50,3.75,3.00,2.62,3.12,2.25,2.62,3.37,3.25,2.87,3.62,2.87
"55328A",2.87,3.31,2.62,2.75,3.08,2.50,2.87,2.87,3.37,3.12,1.75,3.25,3.00,2.87,2.00,4.12,3.87,2.75,2.37,3.25,1.50,2.87,3.25,2.75,2.37,3.75,3.12
"55328B",2.62,3.16,2.40,2.95,3.25,2.16,2.62,2.62,3.62,2.87,1.50,3.37,2.87,3.37,1.50,3.25,3.75,2.50,2.00,3.50,1.75,2.75,3.37,3.00,2.12,3.62,3.00
"55332",2.56,2.83,2.28,2.79,2.91,2.00,2.37,2.75,3.12,2.62,2.00,2.87,2.37,2.62,1.75,3.25,3.37,2.37,1.75,2.62,2.37,2.12,3.00,2.87,2.37,3.25,2.50
"55335",2.50,3.14,2.62,3.08,3.50,2.29,2.25,2.75,3.37,2.87,2.12,3.50,2.75,2.87,1.87,3.12,3.50,2.75,2.37,3.75,2.87,2.75,3.62,3.37,2.37,3.50,2.62
"55338A",3.25,3.50,2.87,2.83,3.29,2.83,3.37,3.12,3.62,3.37,2.25,3.62,3.00,3.00,2.12,4.00,3.12,2.87,2.87,3.50,2.37,3.00,3.37,2.87,2.87,4.00,3.50
"55338B",3.18,3.41,2.71,2.83,3.41,2.50,3.25,3.12,3.62,3.25,1.75,3.50,3.12,3.25,1.87,3.75,3.25,2.87,2.37,3.50,2.00,3.00,3.62,3.12,2.50,4.00,3.25
"55341",2.87,3.35,2.65,2.83,3.41,2.45,2.87,2.87,3.37,3.25,1.75,3.50,3.00,3.25,1.87,3.75,3.00,2.75,2.37,3.50,2.25,2.87,3.50,3.25,2.62,3.87,3.12
"55344",3.00,3.45,2.71,2.87,3.41,2.50,3.00,3.00,3.75,3.25,2.00,3.62,3.00,3.12,1.87,3.75,3.25,2.75,2.50,3.62,2.25,2.87,3.50,3.12,2.75,3.87,3.12
"55347",2.75,3.20,2.78,3.33,3.33,2.45,2.62,2.87,3.75,3.50,2.00,3.12,2.62,3.50,2.25,3.12,3.87,2.87,2.50,3.12,2.62,2.75,3.62,3.25,3.00,3.62,2.62
"56002",2.31,3.20,2.40,2.83,3.50,2.00,2.25,2.37,3.75,3.12,1.37,3.37,2.62,3.00,1.50,4.00,3.87,2.75,1.87,3.37,1.62,2.37,3.75,3.37,2.12,3.37,2.62
"56005",1.87,2.91,1.93,3.12,3.41,1.83,1.50,2.25,3.25,2.25,1.37,3.25,2.37,2.87,1.62,3.87,4.37,2.25,1.75,3.00,2.12,1.87,3.62,3.37,1.87,3.12,2.12
"56008",2.18,2.91,2.00,2.91,3.41,1.95,2.00,2.37,3.37,2.50,1.25,3.25,2.50,2.62,1.87,3.75,4.37,2.37,1.87,3.12,1.75,1.87,3.50,3.50,1.75,3.00,2.12
"56011",3.31,3.45,3.03,3.16,3.58,2.95,3.25,3.37,3.37,3.12,2.62,3.75,3.25,3.00,3.00,3.75,4.12,3.25,2.87,3.62,2.37,3.12,3.87,3.12,2.87,3.87,3.00
"56014",2.93,3.33,2.53,2.95,3.54,2.50,2.75,3.12,3.25,3.12,1.62,3.50,3.12,2.87,2.25,3.87,4.25,2.75,2.50,3.37,1.75,2.62,3.87,3.25,2.75,3.62,2.75
"56017",2.12,3.12,2.00,3.04,3.16,1.62,2.12,2.12,3.75,2.62,1.12,3.25,2.50,3.00,1.25,4.25,4.75,2.12,1.50,3.25,1.37,2.12,3.37,2.87,1.75,3.25,2.12
"56021",2.68,3.16,2.40,3.04,3.25,2.33,2.62,2.75,3.62,2.87,1.50,3.37,2.87,3.00,2.25,4.12,4.62,2.62,2.25,3.25,1.50,2.62,3.50,2.87,1.87,3.25,2.50
"57102",2.12,3.10,2.12,3.08,3.41,1.87,2.12,2.12,4.00,2.25,1.50,3.37,2.50,2.50,1.37,4.00,4.12,2.50,1.75,3.12,2.62,2.25,3.62,3.25,1.50,3.50,2.50
"57105",1.87,3.10,2.09,3.20,3.66,1.95,1.75,2.00,4.00,2.25,1.50,3.50,2.62,2.75,1.62,4.00,3.75,2.37,1.75,3.50,3.12,2.25,3.75,3.75,1.25,3.25,2.50
"57108",1.87,3.02,2.09,3.29,3.70,1.83,1.75,2.00,3.75,2.37,1.62,3.50,2.50,2.75,1.37,3.87,4.00,2.12,1.62,3.50,3.12,2.25,3.75,3.87,1.25,3.25,2.50
"57111",2.31,3.00,2.15,3.29,3.58,1.95,2.25,2.37,3.37,2.37,1.62,3.50,2.62,2.75,1.50,4.00,4.00,2.37,1.87,3.12,3.12,2.25,3.62,3.62,1.62,3.25,2.50
"57302",1.93,3.12,2.18,3.12,3.58,1.75,2.00,1.87,3.75,2.87,1.37,3.50,2.75,3.12,1.37,3.37,4.12,2.25,1.37,4.00,2.12,2.25,3.75,3.50,1.87,3.00,2.50
"57305",1.56,3.41,2.28,3.04,3.70,1.62,1.25,1.87,3.25,2.50,1.00,3.87,3.50,2.00,1.25,5.00,4.00,2.75,1.25,4.75,3.12,2.87,4.00,3.25,1.75,2.25,2.37
