"89911D",6.33,2.00,4.66,1.66,2.33,2.66,1.00,3.00,0.00
"89911E",6.00,2.00,4.00,2.33,2.33,5.00,1.00,6.00,3.00
"89911G",6.33,2.00,3.33,1.66,2.33,2.66,1.00,3.00,0.00
"89914A",5.00,3.33,6.00,2.66,2.66,3.00,3.00,1.00,0.00
"89914B",5.66,2.00,2.33,1.66,2.33,3.33,1.00,6.00,0.00
"89914C",6.00,2.66,3.33,1.66,2.33,3.00,1.00,3.00,0.00
"89914D",5.66,3.00,2.66,1.66,2.33,3.00,1.00,0.00,0.00
"89917A",6.00,2.66,2.33,1.66,2.33,3.33,1.00,6.00,0.00
"89917D",6.00,3.00,2.00,1.66,2.33,3.66,1.00,6.00,0.00
"89921",6.66,4.33,2.00,2.00,2.33,3.66,1.00,2.00,6.00
"89923",6.66,4.33,2.33,2.66,2.66,3.66,1.00,2.00,0.00
"89926A",6.66,3.00,3.00,1.66,2.33,3.33,1.00,0.00,0.00
"89999A",6.33,2.33,3.33,1.66,2.33,3.33,1.00,6.00,3.00
"89999B",6.33,2.00,3.33,1.66,2.33,3.00,1.00,3.00,0.00
"91102",6.66,2.33,2.00,1.66,2.00,3.33,1.00,6.00,0.00
"91105",6.66,2.33,1.66,1.66,2.00,3.33,1.00,6.00,0.00
"91108",6.66,2.00,1.66,1.66,2.00,3.33,1.00,6.00,0.00
"91111",6.66,2.00,1.66,1.66,2.00,3.33,1.00,6.00,0.00
"91114A",6.66,2.00,1.66,1.66,2.00,3.00,1.00,6.00,0.00
"91114B",6.66,2.00,1.66,1.66,2.00,3.00,1.00,6.00,0.00
"91117",6.66,2.00,1.66,1.66,2.00,3.33,1.00,6.00,0.00
"91302",6.33,2.00,1.66,1.66,2.00,3.33,1.00,6.00,0.00
"91305",6.33,2.00,1.66,1.66,2.00,3.66,1.00,6.00,0.00
"91308",6.66,2.00,1.66,1.66,2.00,3.00,1.00,6.00,0.00
"91311",6.66,2.00,1.66,1.66,2.00,3.00,1.00,6.00,0.00
"91314",6.66,2.00,1.66,1.66,2.00,3.00,1.00,6.00,0.00
"91317",6.66,2.00,1.66,1.66,2.00,3.00,1.00,6.00,0.00
"91321",6.66,2.00,1.66,1.66,2.00,3.66,1.00,6.00,0.00
"91502",6.66,2.00,1.66,1.66,2.00,3.33,1.00,6.00,0.00
"91505",6.66,2.00,1.66,1.66,2.00,3.00,1.00,6.00,0.00
"91508",6.66,2.00,1.66,1.66,2.00,3.33,1.00,6.00,0.00
"91702",6.66,2.00,1.66,1.66,2.00,3.66,1.00,6.00,0.00
"91705",6.66,2.33,1.66,1.66,2.00,3.33,1.00,6.00,0.00
"91708",6.66,2.00,1.66,1.66,2.00,3.66,1.00,6.00,0.00
"91711",6.66,2.00,1.66,1.66,2.00,3.66,1.00,6.00,0.00
"91714",6.66,2.00,1.66,1.66,2.00,3.33,1.00,6.00,0.00
"91902",6.66,2.00,1.66,1.66,2.00,3.00,1.00,6.00,0.00
"91905",6.66,2.00,1.66,1.66,2.00,3.00,1.00,6.00,0.00
"91908",6.66,2.00,1.66,1.66,2.00,3.00,1.00,6.00,0.00
"91911",6.33,2.00,1.66,1.66,2.00,3.33,1.00,6.00,0.00
"91914",6.33,2.00,1.66,1.66,2.00,3.00,1.00,6.00,0.00
"91917",6.66,2.00,1.66,1.66,2.00,3.00,1.00,6.00,0.00
"91921",6.66,2.00,1.66,1.66,2.00,3.33,1.00,6.00,0.00
"91923",6.66,2.00,1.66,1.66,2.00,3.00,1.00,6.00,0.00
"91926",6.66,2.00,1.66,1.66,2.00,3.33,1.00,6.00,0.00
"91928",6.66,2.00,1.66,1.66,2.00,3.33,1.00,6.00,0.00
"91932",6.66,2.00,1.66,1.66,2.00,3.33,1.00,6.00,0.00
"91935",6.66,2.00,1.66,1.66,2.00,3.33,1.00,6.00,0.00
"91938",6.66,2.00,1.66,1.66,2.00,3.33,1.00,6.00,0.00
"92302",6.66,2.33,1.66,1.66,2.00,3.66,1.00,6.00,0.00
"92305",6.66,2.00,1.66,1.66,2.00,2.66,1.00,0.00,0.00
"92308",6.66,2.00,2.00,1.66,2.00,3.00,1.00,6.00,0.00
"92311",6.66,2.33,2.00,1.66,2.00,3.00,1.00,0.00,0.00
"92314",6.66,2.33,2.00,1.66,2.00,3.33,1.00,6.00,0.00
"92512",6.33,2.00,2.00,1.66,2.00,3.33,1.00,6.00,0.00
"92515",6.33,2.00,2.00,1.66,2.00,3.33,1.00,6.00,0.00
"92522A",6.33,2.33,2.33,1.66,2.00,3.00,1.00,0.00,0.00
"92522B",6.33,2.00,2.00,1.66,2.00,3.33,1.00,6.00,0.00
"92524",6.33,2.00,2.00,1.66,2.00,3.33,1.00,6.00,0.00
"92525",6.33,2.00,2.00,1.66,2.00,3.33,1.00,6.00,0.00
"92529A",6.33,2.00,2.00,1.66,2.00,3.00,1.00,6.00,0.00
"92529B",6.33,2.00,2.00,1.66,2.00,3.33,1.00,6.00,0.00
"92529C",6.33,2.00,2.00,1.66,2.00,3.00,1.00,6.00,0.00
"92529D",6.33,2.00,2.00,1.66,2.00,3.33,1.00,6.00,0.00
"92541",6.33,2.33,1.66,1.66,2.00,4.33,1.00,6.00,0.00
"92543",6.33,2.00,2.00,1.66,2.00,3.66,1.00,6.00,0.00
"92545",6.33,2.00,2.33,1.66,2.00,3.33,1.00,6.00,0.00
"92546",6.33,2.33,2.00,1.66,2.00,3.66,1.00,6.00,0.00
"92702",6.33,2.00,2.00,1.66,2.00,3.33,1.00,6.00,0.00
"92705",6.33,2.00,2.00,1.66,2.00,3.33,1.00,6.00,0.00
"92708",6.33,2.66,2.00,1.66,2.00,3.33,1.00,6.00,0.00
"92711",6.33,2.00,2.00,1.66,2.00,3.33,1.00,6.00,0.00
"92714",6.33,2.00,2.00,1.66,2.00,3.33,1.00,6.00,0.00
"92717",6.33,2.00,2.00,1.66,2.00,3.33,1.00,6.00,0.00
"92721",6.33,2.00,1.66,1.66,2.00,3.66,1.00,6.00,0.00
"92723",6.33,2.00,1.66,1.66,2.00,3.33,1.00,6.00,0.00
"92726",6.33,2.00,1.66,1.66,2.00,3.33,1.00,6.00,0.00
"92728",6.33,2.00,1.66,1.66,2.00,3.33,1.00,6.00,0.00
"92902A",6.33,2.33,1.66,1.66,2.00,3.33,1.00,6.00,0.00
"92902B",6.33,2.00,1.66,1.66,2.00,3.33,1.00,6.00,0.00
"92902C",6.33,5.33,2.00,2.00,2.33,3.00,1.00,2.00,0.00
"92902D",6.66,2.33,1.66,1.66,2.00,3.33,1.00,6.00,0.00
"92902E",6.33,2.33,1.66,1.66,2.00,3.66,1.00,6.00,0.00
"92902G",6.33,2.00,1.66,1.66,2.00,3.33,1.00,6.00,0.00
"92905",6.00,2.00,2.00,1.66,2.00,3.66,1.00,6.00,0.00
"92908",6.00,2.33,2.00,1.66,2.00,3.33,1.00,6.00,0.00
"92911",6.66,2.00,1.66,1.66,2.00,3.00,1.00,6.00,0.00
"92914",6.66,2.00,1.66,1.66,2.00,3.00,1.00,6.00,0.00
